,0,1,2
2227,5109,5110,4.89
2228,5108,5110,2.70
2229,5107,5110,3.39
2230,5106,5110,2.16
2231,5105,5110,1.30
2232,5104,5110,5.74
2233,5103,5110,5.30
2234,5102,5110,7.65
2235,5101,5110,12.94
2236,5126,5109,18.80
2237,5125,5109,11.43
2238,5124,5109,12.46
2239,5123,5109,20.18
2240,5122,5109,5.30
2241,5121,5109,15.10
2242,5120,5109,1.98
2243,5013,5109,0.65
2244,5014,5109,0.34
2245,5015,5109,0.22
2246,5016,5109,1.28
2247,5017,5109,0.49
2248,5018,5109,0.53
2249,5019,5109,0.01
2250,5020,5109,0.06
2251,5306,5109,1.22
2252,5305,5109,0.22
2253,5304,5109,0.27
2254,5303,5109,0.13
2255,5302,5109,0.05
2256,5301,5109,0.06
2257,5012,5109,1.35
2258,5011,5109,11.06
2259,5010,5109,19.37
2260,5009,5109,0.06
2261,5008,5109,1.76
2262,5007,5109,0.44
2263,5006,5109,4.66
2264,5005,5109,1.16
2265,5004,5109,1.75
2266,5003,5109,1.62
2267,5002,5109,7.61
2268,5001,5109,2.35
2269,5119,5109,21.07
2270,5118,5109,17.85
2271,5117,5109,4.38
2272,5116,5109,2.39
2273,5115,5109,1.84
2274,5114,5109,4.07
2275,5113,5109,1.47
2276,5112,5109,2.89
2277,5111,5109,5.95
2278,5110,5109,8.96
2279,5109,5109,0.00
2280,5108,5109,0.85
2281,5107,5109,0.76
2282,5106,5109,1.03
2283,5105,5109,0.88
2284,5104,5109,2.82
2285,5103,5109,1.86
2286,5102,5109,4.52
2287,5101,5109,17.69
2288,5126,5108,25.36
2289,5125,5108,15.80
2290,5124,5108,15.23
2291,5123,5108,33.23
2292,5122,5108,10.57
2293,5121,5108,20.90
2294,5120,5108,2.37
2295,5013,5108,1.97
2296,5014,5108,12.21
2297,5015,5108,7.55
2298,5016,5108,75.13
2299,5017,5108,15.82
2300,5018,5108,22.91
2301,5019,5108,7.12
2302,5020,5108,0.00
2303,5306,5108,0.58
2304,5305,5108,1.11
2305,5304,5108,0.81
2306,5303,5108,0.09
2307,5302,5108,0.00
2308,5301,5108,0.00
2309,5012,5108,0.69
2310,5011,5108,9.57
2311,5010,5108,16.97
2312,5009,5108,10.97
2313,5008,5108,5.64
2314,5007,5108,0.57
2315,5006,5108,7.83
2316,5005,5108,1.36
2317,5004,5108,5.42
2318,5003,5108,4.76
2319,5002,5108,10.68
2320,5001,5108,2.79
2321,5119,5108,0.44
2322,5118,5108,0.36
2323,5117,5108,1.06
2324,5116,5108,0.22
2325,5115,5108,0.28
2326,5114,5108,0.25
2327,5113,5108,0.00
2328,5112,5108,0.15
2329,5111,5108,0.15
2330,5110,5108,0.12
2331,5109,5108,0.28
2332,5108,5108,0.00
2333,5107,5108,0.04
2334,5106,5108,0.02
2335,5105,5108,0.01
2336,5104,5108,0.08
2337,5103,5108,0.11
2338,5102,5108,0.37
2339,5101,5108,4.28
2340,5126,5107,11.43
2341,5125,5107,6.81
2342,5124,5107,5.78
2343,5123,5107,10.91
2344,5122,5107,4.25
2345,5121,5107,11.11
2346,5120,5107,2.88
2347,5013,5107,0.24
2348,5014,5107,0.14
2349,5015,5107,0.04
2350,5016,5107,0.39
2351,5017,5107,0.31
2352,5018,5107,0.65
2353,5019,5107,0.11
2354,5020,5107,0.11
2355,5306,5107,0.96
2356,5305,5107,1.22
2357,5304,5107,1.01
2358,5303,5107,0.11
2359,5302,5107,0.06
2360,5301,5107,0.03
2361,5012,5107,1.36
2362,5011,5107,6.80
2363,5010,5107,10.41
2364,5009,5107,0.04
2365,5008,5107,2.55
2366,5007,5107,0.32
2367,5006,5107,2.13
2368,5005,5107,0.44
2369,5004,5107,1.41
2370,5003,5107,2.23
2371,5002,5107,6.01
2372,5001,5107,1.58
2373,5119,5107,14.01
2374,5118,5107,11.65
2375,5117,5107,1.81
2376,5116,5107,1.09
2377,5115,5107,0.81
2378,5114,5107,1.86
2379,5113,5107,0.76
2380,5112,5107,2.82
2381,5111,5107,5.18
2382,5110,5107,11.41
2383,5109,5107,5.43
2384,5108,5107,0.37
2385,5107,5107,0.00
2386,5106,5107,0.77
2387,5105,5107,0.46
2388,5104,5107,1.09
2389,5103,5107,0.25
2390,5102,5107,0.84
2391,5101,5107,7.29
2392,5126,5106,10.39
2393,5125,5106,6.22
2394,5124,5106,5.68
2395,5123,5106,10.76
2396,5122,5106,3.55
2397,5121,5106,10.62
2398,5120,5106,3.08
2399,5013,5106,0.19
2400,5014,5106,0.05
2401,5015,5106,0.04
2402,5016,5106,0.34
2403,5017,5106,0.24
2404,5018,5106,1.02
2405,5019,5106,0.06
2406,5020,5106,0.10
2407,5306,5106,0.30
2408,5305,5106,0.56
2409,5304,5106,0.38
2410,5303,5106,0.02
2411,5302,5106,0.05
2412,5301,5106,0.05
2413,5012,5106,1.63
2414,5011,5106,6.02
2415,5010,5106,9.97
2416,5009,5106,0.03
2417,5008,5106,1.59
2418,5007,5106,0.24
2419,5006,5106,1.99
2420,5005,5106,0.49
2421,5004,5106,1.57
2422,5003,5106,1.48
2423,5002,5106,4.50
2424,5001,5106,0.82
2425,5119,5106,12.41
2426,5118,5106,10.12
2427,5117,5106,1.18
2428,5116,5106,1.02
2429,5115,5106,1.36
2430,5114,5106,1.64
2431,5113,5106,0.59
2432,5112,5106,1.46
2433,5111,5106,3.53
2434,5110,5106,7.11
2435,5109,5106,3.19
2436,5108,5106,0.29
2437,5107,5106,1.16
2438,5106,5106,0.00
2439,5105,5106,0.63
2440,5104,5106,2.70
2441,5103,5106,1.80
2442,5102,5106,4.83
2443,5101,5106,4.77
2444,5126,5105,5.89
2445,5125,5105,3.47
2446,5124,5105,3.49
2447,5123,5105,6.28
2448,5122,5105,1.56
2449,5121,5105,5.98
2450,5120,5105,1.60
2451,5013,5105,0.08
2452,5014,5105,0.04
2453,5015,5105,0.03
2454,5016,5105,0.20
2455,5017,5105,0.11
2456,5018,5105,0.74
2457,5019,5105,0.01
2458,5020,5105,0.03
2459,5306,5105,0.26
2460,5305,5105,0.09
2461,5304,5105,0.02
2462,5303,5105,0.00
2463,5302,5105,0.00
2464,5301,5105,0.03
2465,5012,5105,0.78
2466,5011,5105,3.74
2467,5010,5105,5.54
2468,5009,5105,0.01
2469,5008,5105,0.74
2470,5007,5105,0.16
2471,5006,5105,1.20
2472,5005,5105,0.23
2473,5004,5105,0.80
2474,5003,5105,0.55
2475,5002,5105,2.11
2476,5001,5105,0.31
2477,5119,5105,6.93
2478,5118,5105,5.34
2479,5117,5105,0.51
2480,5116,5105,0.52
2481,5115,5105,0.91
2482,5114,5105,0.73
2483,5113,5105,0.30
2484,5112,5105,0.68
2485,5111,5105,1.68
2486,5110,5105,3.47
2487,5109,5105,1.28
2488,5108,5105,0.09
2489,5107,5105,0.29
2490,5106,5105,0.39
2491,5105,5105,0.00
2492,5104,5105,0.98
2493,5103,5105,0.52
2494,5102,5105,1.82
2495,5101,5105,2.06
2496,5126,5104,18.02
2497,5125,5104,6.84
2498,5124,5104,10.32
2499,5123,5104,27.79
2500,5122,5104,6.49
2501,5121,5104,18.64
2502,5120,5104,3.47
2503,5013,5104,0.22
2504,5014,5104,0.01
2505,5015,5104,0.06
2506,5016,5104,0.46
2507,5017,5104,0.23
2508,5018,5104,0.71
2509,5019,5104,0.06
2510,5020,5104,0.07
2511,5306,5104,0.01
2512,5305,5104,0.41
2513,5304,5104,0.94
2514,5303,5104,0.09
2515,5302,5104,0.06
2516,5301,5104,0.02
2517,5012,5104,1.87
2518,5011,5104,15.70
2519,5010,5104,13.94
2520,5009,5104,0.03
2521,5008,5104,0.80
2522,5007,5104,0.28
2523,5006,5104,0.75
2524,5005,5104,0.07
2525,5004,5104,0.75
2526,5003,5104,0.82
2527,5002,5104,3.99
2528,5001,5104,0.75
2529,5119,5104,15.92
2530,5118,5104,10.88
2531,5117,5104,3.32
2532,5116,5104,2.66
2533,5115,5104,4.10
2534,5114,5104,2.61
2535,5113,5104,0.54
2536,5112,5104,1.86
2537,5111,5104,2.90
2538,5110,5104,4.06
2539,5109,5104,3.17
2540,5108,5104,0.38
2541,5107,5104,1.15
2542,5106,5104,0.94
2543,5105,5104,0.54
2544,5104,5104,0.00
2545,5103,5104,1.46
2546,5102,5104,3.82
2547,5101,5104,13.40
2548,5126,5103,2.84
2549,5125,5103,1.33
2550,5124,5103,1.75
2551,5123,5103,4.53
2552,5122,5103,1.48
2553,5121,5103,2.81
2554,5120,5103,0.49
2555,5013,5103,0.09
2556,5014,5103,0.05
2557,5015,5103,0.04
2558,5016,5103,0.29
2559,5017,5103,0.07
2560,5018,5103,0.17
2561,5019,5103,0.00
2562,5020,5103,0.06
2563,5306,5103,0.05
2564,5305,5103,0.07
2565,5304,5103,0.07
2566,5303,5103,0.14
2567,5302,5103,0.51
2568,5301,5103,0.18
2569,5012,5103,0.08
2570,5011,5103,2.47
2571,5010,5103,4.11
2572,5009,5103,0.01
2573,5008,5103,0.18
2574,5007,5103,0.01
2575,5006,5103,0.70
2576,5005,5103,0.04
2577,5004,5103,0.07
2578,5003,5103,0.52
2579,5002,5103,1.32
2580,5001,5103,0.39
2581,5119,5103,4.22
2582,5118,5103,2.70
2583,5117,5103,0.42
2584,5116,5103,0.40
2585,5115,5103,1.18
2586,5114,5103,1.24
2587,5113,5103,0.36
2588,5112,5103,0.90
2589,5111,5103,1.64
2590,5110,5103,2.82
2591,5109,5103,1.58
2592,5108,5103,0.10
2593,5107,5103,0.30
2594,5106,5103,0.55
2595,5105,5103,0.37
2596,5104,5103,0.58
2597,5103,5103,0.00
2598,5102,5103,1.78
2599,5101,5103,1.69
2600,5126,5102,20.68
2601,5125,5102,18.50
2602,5124,5102,14.08
2603,5123,5102,34.07
2604,5122,5102,7.41
2605,5121,5102,31.77
2606,5120,5102,5.78
2607,5013,5102,1.39
2608,5014,5102,0.19
2609,5015,5102,0.47
2610,5016,5102,0.90
2611,5017,5102,0.32
2612,5018,5102,2.23
2613,5019,5102,0.03
2614,5020,5102,0.19
2615,5306,5102,0.13
2616,5305,5102,1.46
2617,5304,5102,1.01
2618,5303,5102,0.81
2619,5302,5102,0.09
2620,5301,5102,0.09
2621,5012,5102,1.73
2622,5011,5102,14.61
2623,5010,5102,29.47
2624,5009,5102,0.07
2625,5008,5102,2.50
2626,5007,5102,0.44
2627,5006,5102,1.57
2628,5005,5102,0.47
2629,5004,5102,1.65
2630,5003,5102,1.05
2631,5002,5102,5.80
2632,5001,5102,1.80
2633,5119,5102,32.55
2634,5118,5102,22.13
2635,5117,5102,4.49
2636,5116,5102,3.36
2637,5115,5102,2.49
2638,5114,5102,4.08
2639,5113,5102,1.14
2640,5112,5102,4.08
2641,5111,5102,7.82
2642,5110,5102,18.29
2643,5109,5102,13.73
2644,5108,5102,0.77
2645,5107,5102,2.04
2646,5106,5102,2.08
2647,5105,5102,1.31
2648,5104,5102,8.27
2649,5103,5102,4.47
2650,5102,5102,0.00
2651,5101,5102,18.11
2652,5126,5101,38.40
2653,5125,5101,23.93
2654,5124,5101,23.07
2655,5123,5101,50.31
2656,5122,5101,16.01
2657,5121,5101,31.64
2658,5120,5101,3.59
2659,5013,5101,2.99
2660,5014,5101,18.49
2661,5015,5101,11.44
2662,5016,5101,113.77
2663,5017,5101,23.96
2664,5018,5101,34.70
2665,5019,5101,10.78
2666,5020,5101,0.00
2667,5306,5101,0.88
2668,5305,5101,1.68
2669,5304,5101,1.23
2670,5303,5101,0.14
2671,5302,5101,0.00
2672,5301,5101,0.00
2673,5012,5101,1.04
2674,5011,5101,14.50
2675,5010,5101,25.70
2676,5009,5101,16.61
2677,5008,5101,8.54
2678,5007,5101,0.86
2679,5006,5101,11.85
2680,5005,5101,2.06
2681,5004,5101,8.21
2682,5003,5101,7.21
2683,5002,5101,16.17
2684,5001,5101,4.22
2685,5119,5101,0.67
2686,5118,5101,0.55
2687,5117,5101,1.61
2688,5116,5101,0.33
2689,5115,5101,0.42
2690,5114,5101,0.37
2691,5113,5101,0.00
2692,5112,5101,0.23
2693,5111,5101,0.23
2694,5110,5101,0.18
2695,5109,5101,0.43
2696,5108,5101,0.05
2697,5107,5101,0.06
2698,5106,5101,0.03
2699,5105,5101,0.01
2700,5104,5101,0.12
2701,5103,5101,0.17
2702,5102,5101,0.55
2703,5101,5101,0.00
