,",Origin_stop_ID,Origin_stop_name,Destination_stop_ID,Destination_stop_name,Nr_pass_completed,Average_travel_time,Average_number_boardings,Unnamed: 7"
1351,"1351,5001,Isolatorweg,5116,Uilenstede,1,2336.05,2,"
1352,"1352,5119,De_Boelelaan/VU,5116,Uilenstede,10,741.12,1,"
1353,"1353,5118,A.J._Ernststraat,5116,Uilenstede,10,492.15,1,"
1354,"1354,5117,Van_Boshuizenstraat,5116,Uilenstede,3,493.529,1,"
1355,"1355,5114,Zonnestein,5116,Uilenstede,1,287.891,1,"
1356,"1356,5111,Amstelveen_centrum,5116,Uilenstede,3,649.39,1,"
1357,"1357,5110,Ouderkerkerlaan,5116,Uilenstede,5,674.699,1,"
1358,"1358,5109,Sportlaan,5116,Uilenstede,1,899.389,1,"
1359,"1359,5104,Poortwachter,5116,Uilenstede,1,1001.9,1,"
1360,"1360,5101,Westwijk,5116,Uilenstede,13,1272.29,1,"
1361,"1361,5126,Centraal_Station,5115,Kronenburg,13,2316.05,1,"
1362,"1362,5125,Nieuwmarkt,5115,Kronenburg,9,2090.48,1,"
1363,"1363,5124,Waterlooplein,5115,Kronenburg,14,2136.02,1,"
1364,"1364,5123,Weesperplein,5115,Kronenburg,17,2005.42,1,"
1365,"1365,5122,Wibautstraat,5115,Kronenburg,1,1661.13,1,"
1366,"1366,5121,Amstelstation,5115,Kronenburg,15,1678.43,1,"
1367,"1367,5120,Spaklerweg,5115,Kronenburg,1,1761.19,1,"
1368,"1368,5015,Strandvliet,5115,Kronenburg,1,1575.46,2,"
1369,"1369,5016,Station_Bijlmer_ArenA,5115,Kronenburg,3,1838.63,2,"
1370,"1370,5017,Bullewijk,5115,Kronenburg,2,2068.44,2,"
1371,"1371,5018,Station_Holendrecht,5115,Kronenburg,2,2198.44,2,"
1372,"1372,5306,Venserpolder,5115,Kronenburg,1,2763.27,2,"
1373,"1373,5305,Station_Diemen-Zuid,5115,Kronenburg,1,1999.77,2,"
1374,"1374,5304,Verrijn_Stuartweg,5115,Kronenburg,2,2675.78,2,"
1375,"1375,5303,Station_Ganzenhoef,5115,Kronenburg,1,2750.94,2,"
1376,"1376,5302,Kraaiennest_station,5115,Kronenburg,1,3356.11,2,"
1377,"1377,5011,Station_RAI,5115,Kronenburg,13,1178.3,1,"
1378,"1378,5010,Station_Zuid,5115,Kronenburg,5,1049.39,1,"
1379,"1379,5008,Henk_Sneevlietweg,5115,Kronenburg,3,1586.17,2,"
1380,"1380,5006,Station_Lelylaan,5115,Kronenburg,3,1965.91,2,"
1381,"1381,5005,Postjesweg,5115,Kronenburg,1,2401.24,2,"
1382,"1382,5004,Jan_van_Galenstraat,5115,Kronenburg,4,2079,2,"
1383,"1383,5003,Burg_De_Vlugtlaan,5115,Kronenburg,3,2440.77,2,"
1384,"1384,5002,Station_Sloterdijk,5115,Kronenburg,3,2544.77,2,"
1385,"1385,5001,Isolatorweg,5115,Kronenburg,1,2519.68,2,"
1386,"1386,5119,De_Boelelaan/VU,5115,Kronenburg,7,768.994,1,"
1387,"1387,5118,A.J._Ernststraat,5115,Kronenburg,4,545.243,1,"
1388,"1388,5117,Van_Boshuizenstraat,5115,Kronenburg,1,459.931,1,"
1389,"1389,5114,Zonnestein,5115,Kronenburg,1,408.181,1,"
1390,"1390,5112,Oranjebaan,5115,Kronenburg,4,406.9,1,"
1391,"1391,5111,Amstelveen_centrum,5115,Kronenburg,4,538.025,1,"
1392,"1392,5110,Ouderkerkerlaan,5115,Kronenburg,9,508.997,1,"
1393,"1393,5109,Sportlaan,5115,Kronenburg,1,571.335,1,"
1394,"1394,5107,Gondel,5115,Kronenburg,1,860.502,1,"
1395,"1395,5102,Sacharovlaan,5115,Kronenburg,1,1223.45,1,"
1396,"1396,5101,Westwijk,5115,Kronenburg,1,1078.56,1,"
1397,"1397,5126,Centraal_Station,5114,Zonnestein,9,2224.31,1,"
1398,"1398,5125,Nieuwmarkt,5114,Zonnestein,11,2217.55,1,"
1399,"1399,5124,Waterlooplein,5114,Zonnestein,15,2117.68,1,"
1400,"1400,5123,Weesperplein,5114,Zonnestein,17,1905.96,1,"
1401,"1401,5122,Wibautstraat,5114,Zonnestein,5,1880.02,1,"
1402,"1402,5121,Amstelstation,5114,Zonnestein,13,1738.62,1,"
1403,"1403,5120,Spaklerweg,5114,Zonnestein,2,1650.09,1,"
1404,"1404,5013,Van_der_Madeweg,5114,Zonnestein,1,1634.74,2,"
1405,"1405,5016,Station_Bijlmer_ArenA,5114,Zonnestein,3,1890.23,2,"
1406,"1406,5017,Bullewijk,5114,Zonnestein,3,2356.04,2,"
1407,"1407,5018,Station_Holendrecht,5114,Zonnestein,3,2252.35,2,"
1408,"1408,5019,Reigersbos,5114,Zonnestein,1,2109.71,2,"
1409,"1409,5306,Venserpolder,5114,Zonnestein,1,2192.14,2,"
1410,"1410,5305,Station_Diemen-Zuid,5114,Zonnestein,1,2085.39,2,"
1411,"1411,5304,Verrijn_Stuartweg,5114,Zonnestein,1,3999.59,2,"
1412,"1412,5303,Station_Ganzenhoef,5114,Zonnestein,1,2443.82,2,"
1413,"1413,5302,Kraaiennest_station,5114,Zonnestein,2,2623.74,2,"
1414,"1414,5012,Overamstel,5114,Zonnestein,1,1300.88,1,"
1415,"1415,5011,Station_RAI,5114,Zonnestein,8,1205.21,1,"
1416,"1416,5010,Station_Zuid,5114,Zonnestein,3,1028.76,1,"
1417,"1417,5008,Henk_Sneevlietweg,5114,Zonnestein,3,2100.4,2,"
1418,"1418,5006,Station_Lelylaan,5114,Zonnestein,1,2191.47,2,"
1419,"1419,5005,Postjesweg,5114,Zonnestein,1,2745.28,2,"
1420,"1420,5004,Jan_van_Galenstraat,5114,Zonnestein,3,2231.11,2,"
1421,"1421,5002,Station_Sloterdijk,5114,Zonnestein,10,2758.62,2,"
1422,"1422,5001,Isolatorweg,5114,Zonnestein,1,2518.98,2,"
1423,"1423,5119,De_Boelelaan/VU,5114,Zonnestein,4,953.408,1,"
1424,"1424,5118,A.J._Ernststraat,5114,Zonnestein,1,742.585,1,"
1425,"1425,5116,Uilenstede,5114,Zonnestein,2,350.048,1,"
1426,"1426,5112,Oranjebaan,5114,Zonnestein,2,317.869,1,"
1427,"1427,5110,Ouderkerkerlaan,5114,Zonnestein,10,439.992,1,"
1428,"1428,5109,Sportlaan,5114,Zonnestein,18,567.226,1,"
1429,"1429,5108,Marne,5114,Zonnestein,1,736.638,1,"
1430,"1430,5105,Brink,5114,Zonnestein,2,759.969,1,"
1431,"1431,5104,Poortwachter,5114,Zonnestein,6,938.972,1,"
1432,"1432,5103,Spinnerij,5114,Zonnestein,2,1056.22,1,"
1433,"1433,5102,Sacharovlaan,5114,Zonnestein,5,1090.88,1,"
1434,"1434,5101,Westwijk,5114,Zonnestein,4,1041.98,1,"
1435,"1435,5126,Centraal_Station,5113,Onderuit,14,2384.09,1,"
1436,"1436,5125,Nieuwmarkt,5113,Onderuit,3,2248.96,1,"
1437,"1437,5124,Waterlooplein,5113,Onderuit,9,2192,1,"
1438,"1438,5123,Weesperplein,5113,Onderuit,19,2066.59,1,"
1439,"1439,5122,Wibautstraat,5113,Onderuit,4,2055.33,1,"
1440,"1440,5121,Amstelstation,5113,Onderuit,14,1793.92,1,"
1441,"1441,5120,Spaklerweg,5113,Onderuit,2,1627.07,1,"
1442,"1442,5014,Station_Duivendrecht,5113,Onderuit,4,1966.32,2,"
1443,"1443,5015,Strandvliet,5113,Onderuit,1,1968.3,2,"
1444,"1444,5016,Station_Bijlmer_ArenA,5113,Onderuit,40,2118.59,2,"
1445,"1445,5017,Bullewijk,5113,Onderuit,7,2084.53,2,"
1446,"1446,5018,Station_Holendrecht,5113,Onderuit,14,2165.17,2,"
1447,"1447,5019,Reigersbos,5113,Onderuit,3,2491.79,2,"
1448,"1448,5305,Station_Diemen-Zuid,5113,Onderuit,1,2627.71,2,"
1449,"1449,5304,Verrijn_Stuartweg,5113,Onderuit,1,3214.25,2,"
1450,"1450,5303,Station_Ganzenhoef,5113,Onderuit,1,3326.17,2,"
1451,"1451,5011,Station_RAI,5113,Onderuit,7,1343.31,1,"
1452,"1452,5010,Station_Zuid,5113,Onderuit,11,1194.93,1,"
1453,"1453,5009,Amstelreenseweg,5113,Onderuit,8,1685.05,2,"
1454,"1454,5008,Henk_Sneevlietweg,5113,Onderuit,3,1712.93,2,"
1455,"1455,5006,Station_Lelylaan,5113,Onderuit,4,2204.92,2,"
1456,"1456,5004,Jan_van_Galenstraat,5113,Onderuit,3,2183.23,2,"
1457,"1457,5003,Burg_De_Vlugtlaan,5113,Onderuit,8,2567.72,2,"
1458,"1458,5002,Station_Sloterdijk,5113,Onderuit,9,2799.78,2,"
1459,"1459,5001,Isolatorweg,5113,Onderuit,3,2427.32,2,"
1460,"1460,5119,De_Boelelaan/VU,5113,Onderuit,1,900.377,1,"
1461,"1461,5101,Westwijk,5113,Onderuit,2,945.213,1,"
1462,"1462,5126,Centraal_Station,5112,Oranjebaan,13,2381.87,1,"
1463,"1463,5125,Nieuwmarkt,5112,Oranjebaan,6,2461.86,1,"
1464,"1464,5124,Waterlooplein,5112,Oranjebaan,3,2300.1,1,"
1465,"1465,5123,Weesperplein,5112,Oranjebaan,8,2256.26,1,"
1466,"1466,5122,Wibautstraat,5112,Oranjebaan,4,2116.07,1,"
1467,"1467,5121,Amstelstation,5112,Oranjebaan,3,1939.28,1,"
1468,"1468,5017,Bullewijk,5112,Oranjebaan,1,2216.6,2,"
1469,"1469,5306,Venserpolder,5112,Oranjebaan,1,3270.45,2,"
1470,"1470,5303,Station_Ganzenhoef,5112,Oranjebaan,1,3291.56,2,"
1471,"1471,5011,Station_RAI,5112,Oranjebaan,5,1390.1,1,"
1472,"1472,5010,Station_Zuid,5112,Oranjebaan,7,1285.52,1,"
1473,"1473,5008,Henk_Sneevlietweg,5112,Oranjebaan,1,1797.55,2,"
1474,"1474,5006,Station_Lelylaan,5112,Oranjebaan,1,2386.38,2,"
1475,"1475,5002,Station_Sloterdijk,5112,Oranjebaan,7,2472.26,2,"
1476,"1476,5001,Isolatorweg,5112,Oranjebaan,3,2780.51,2,"
1477,"1477,5119,De_Boelelaan/VU,5112,Oranjebaan,11,1118.39,1,"
1478,"1478,5118,A.J._Ernststraat,5112,Oranjebaan,4,921.689,1,"
1479,"1479,5117,Van_Boshuizenstraat,5112,Oranjebaan,2,633.535,1,"
1480,"1480,5116,Uilenstede,5112,Oranjebaan,2,550.915,1,"
1481,"1481,5115,Kronenburg,5112,Oranjebaan,4,398.016,1,"
1482,"1482,5114,Zonnestein,5112,Oranjebaan,4,404.282,1,"
1483,"1483,5111,Amstelveen_centrum,5112,Oranjebaan,1,416.686,1,"
1484,"1484,5110,Ouderkerkerlaan,5112,Oranjebaan,9,387.038,1,"
1485,"1485,5109,Sportlaan,5112,Oranjebaan,5,461.94,1,"
1486,"1486,5108,Marne,5112,Oranjebaan,1,646.107,1,"
1487,"1487,5107,Gondel,5112,Oranjebaan,1,721.536,1,"
1488,"1488,5105,Brink,5112,Oranjebaan,1,460.67,1,"
1489,"1489,5104,Poortwachter,5112,Oranjebaan,3,824.102,1,"
1490,"1490,5102,Sacharovlaan,5112,Oranjebaan,1,844.65,1,"
1491,"1491,5101,Westwijk,5112,Oranjebaan,11,981.293,1,"
1492,"1492,5126,Centraal_Station,5111,Amstelveen_centrum,10,2466.57,1,"
1493,"1493,5125,Nieuwmarkt,5111,Amstelveen_centrum,11,2473.94,1,"
1494,"1494,5124,Waterlooplein,5111,Amstelveen_centrum,4,2260.31,1,"
1495,"1495,5123,Weesperplein,5111,Amstelveen_centrum,15,2191.1,1,"
1496,"1496,5122,Wibautstraat,5111,Amstelveen_centrum,2,2078.5,1,"
1497,"1497,5121,Amstelstation,5111,Amstelveen_centrum,3,2136.51,1,"
1498,"1498,5016,Station_Bijlmer_ArenA,5111,Amstelveen_centrum,1,2695.68,2,"
1499,"1499,5019,Reigersbos,5111,Amstelveen_centrum,1,2336.11,2,"
1500,"1500,5305,Station_Diemen-Zuid,5111,Amstelveen_centrum,2,2993.57,2,"
1501,"1501,5304,Verrijn_Stuartweg,5111,Amstelveen_centrum,1,2781.31,2,"
1502,"1502,5012,Overamstel,5111,Amstelveen_centrum,1,1776.35,1,"
1503,"1503,5011,Station_RAI,5111,Amstelveen_centrum,5,1358.56,1,"
1504,"1504,5010,Station_Zuid,5111,Amstelveen_centrum,2,1291.92,1,"
1505,"1505,5008,Henk_Sneevlietweg,5111,Amstelveen_centrum,4,2071.63,2,"
1506,"1506,5006,Station_Lelylaan,5111,Amstelveen_centrum,2,2101.68,2,"
1507,"1507,5005,Postjesweg,5111,Amstelveen_centrum,1,2939.81,2,"
1508,"1508,5004,Jan_van_Galenstraat,5111,Amstelveen_centrum,1,2518.91,2,"
1509,"1509,5003,Burg_De_Vlugtlaan,5111,Amstelveen_centrum,1,2874.86,2,"
1510,"1510,5002,Station_Sloterdijk,5111,Amstelveen_centrum,1,2571.88,2,"
1511,"1511,5119,De_Boelelaan/VU,5111,Amstelveen_centrum,3,1115.38,1,"
1512,"1512,5118,A.J._Ernststraat,5111,Amstelveen_centrum,3,1045.43,1,"
1513,"1513,5117,Van_Boshuizenstraat,5111,Amstelveen_centrum,3,893.447,1,"
1514,"1514,5115,Kronenburg,5111,Amstelveen_centrum,1,342.66,1,"
1515,"1515,5114,Zonnestein,5111,Amstelveen_centrum,4,417.124,1,"
1516,"1516,5112,Oranjebaan,5111,Amstelveen_centrum,2,288.457,1,"
1517,"1517,5110,Ouderkerkerlaan,5111,Amstelveen_centrum,1,282.996,1,"
1518,"1518,5109,Sportlaan,5111,Amstelveen_centrum,3,461.049,1,"
1519,"1519,5107,Gondel,5111,Amstelveen_centrum,2,376.886,1,"
1520,"1520,5106,Meent,5111,Amstelveen_centrum,1,522.762,1,"
1521,"1521,5105,Brink,5111,Amstelveen_centrum,1,782.133,1,"
1522,"1522,5104,Poortwachter,5111,Amstelveen_centrum,2,756.702,1,"
1523,"1523,5103,Spinnerij,5111,Amstelveen_centrum,2,652.582,1,"
1524,"1524,5102,Sacharovlaan,5111,Amstelveen_centrum,4,911.68,1,"
1525,"1525,5101,Westwijk,5111,Amstelveen_centrum,10,892.413,1,"
1526,"1526,5126,Centraal_Station,5110,Ouderkerkerlaan,3,2838.56,1,"
1527,"1527,5125,Nieuwmarkt,5110,Ouderkerkerlaan,4,2418.11,1,"
1528,"1528,5124,Waterlooplein,5110,Ouderkerkerlaan,6,2459.69,1,"
1529,"1529,5123,Weesperplein,5110,Ouderkerkerlaan,6,2335.37,1,"
1530,"1530,5121,Amstelstation,5110,Ouderkerkerlaan,13,2120.83,1,"
1531,"1531,5120,Spaklerweg,5110,Ouderkerkerlaan,2,1948.06,1,"
1532,"1532,5303,Station_Ganzenhoef,5110,Ouderkerkerlaan,1,3858.36,2,"
1533,"1533,5012,Overamstel,5110,Ouderkerkerlaan,1,1536.89,1,"
1534,"1534,5011,Station_RAI,5110,Ouderkerkerlaan,4,1597.31,1,"
1535,"1535,5010,Station_Zuid,5110,Ouderkerkerlaan,9,1403.99,1,"
1536,"1536,5008,Henk_Sneevlietweg,5110,Ouderkerkerlaan,3,2139.92,2,"
1537,"1537,5006,Station_Lelylaan,5110,Ouderkerkerlaan,3,2332.68,2,"
1538,"1538,5004,Jan_van_Galenstraat,5110,Ouderkerkerlaan,1,2636.49,2,"
1539,"1539,5003,Burg_De_Vlugtlaan,5110,Ouderkerkerlaan,1,2370.89,2,"
1540,"1540,5002,Station_Sloterdijk,5110,Ouderkerkerlaan,3,2748.44,2,"
1541,"1541,5001,Isolatorweg,5110,Ouderkerkerlaan,1,2643.89,2,"
1542,"1542,5119,De_Boelelaan/VU,5110,Ouderkerkerlaan,12,1351.41,1,"
1543,"1543,5118,A.J._Ernststraat,5110,Ouderkerkerlaan,2,1084.51,1,"
1544,"1544,5117,Van_Boshuizenstraat,5110,Ouderkerkerlaan,4,822.625,1,"
1545,"1545,5116,Uilenstede,5110,Ouderkerkerlaan,6,817.641,1,"
1546,"1546,5114,Zonnestein,5110,Ouderkerkerlaan,2,613.253,1,"
1547,"1547,5113,Onderuit,5110,Ouderkerkerlaan,1,414.152,1,"
1548,"1548,5112,Oranjebaan,5110,Ouderkerkerlaan,2,568.419,1,"
1549,"1549,5109,Sportlaan,5110,Ouderkerkerlaan,2,282.244,1,"
1550,"1550,5108,Marne,5110,Ouderkerkerlaan,4,361.279,1,"
1551,"1551,5107,Gondel,5110,Ouderkerkerlaan,2,549.191,1,"
1552,"1552,5106,Meent,5110,Ouderkerkerlaan,3,362.735,1,"
1553,"1553,5104,Poortwachter,5110,Ouderkerkerlaan,4,558.332,1,"
1554,"1554,5103,Spinnerij,5110,Ouderkerkerlaan,6,647.969,1,"
1555,"1555,5102,Sacharovlaan,5110,Ouderkerkerlaan,6,732.751,1,"
1556,"1556,5101,Westwijk,5110,Ouderkerkerlaan,15,815.44,1,"
1557,"1557,5126,Centraal_Station,5109,Sportlaan,16,2680.36,1,"
1558,"1558,5125,Nieuwmarkt,5109,Sportlaan,10,2652.48,1,"
1559,"1559,5124,Waterlooplein,5109,Sportlaan,7,2559.9,1,"
1560,"1560,5123,Weesperplein,5109,Sportlaan,12,2345.02,1,"
1561,"1561,5122,Wibautstraat,5109,Sportlaan,6,2204.55,1,"
1562,"1562,5121,Amstelstation,5109,Sportlaan,15,2188.57,1,"
1563,"1563,5120,Spaklerweg,5109,Sportlaan,1,2061.65,1,"
1564,"1564,5306,Venserpolder,5109,Sportlaan,1,3145.94,2,"
1565,"1565,5305,Station_Diemen-Zuid,5109,Sportlaan,1,3603.82,2,"
1566,"1566,5012,Overamstel,5109,Sportlaan,2,1663.96,1,"
1567,"1567,5011,Station_RAI,5109,Sportlaan,18,1624.65,1,"
1568,"1568,5010,Station_Zuid,5109,Sportlaan,24,1513.54,1,"
1569,"1569,5008,Henk_Sneevlietweg,5109,Sportlaan,2,2581.4,2,"
1570,"1570,5006,Station_Lelylaan,5109,Sportlaan,6,2164.32,2,"
1571,"1571,5004,Jan_van_Galenstraat,5109,Sportlaan,3,2415.75,2,"
1572,"1572,5003,Burg_De_Vlugtlaan,5109,Sportlaan,1,2882.02,2,"
1573,"1573,5002,Station_Sloterdijk,5109,Sportlaan,8,3016.7,2,"
1574,"1574,5001,Isolatorweg,5109,Sportlaan,1,2773.23,2,"
1575,"1575,5119,De_Boelelaan/VU,5109,Sportlaan,22,1274.28,1,"
1576,"1576,5118,A.J._Ernststraat,5109,Sportlaan,10,1088.07,1,"
1577,"1577,5117,Van_Boshuizenstraat,5109,Sportlaan,3,777.688,1,"
1578,"1578,5116,Uilenstede,5109,Sportlaan,1,811.573,1,"
1579,"1579,5115,Kronenburg,5109,Sportlaan,3,694.615,1,"
1580,"1580,5114,Zonnestein,5109,Sportlaan,6,753.732,1,"
1581,"1581,5113,Onderuit,5109,Sportlaan,1,392.143,1,"
1582,"1582,5112,Oranjebaan,5109,Sportlaan,3,581.371,1,"
1583,"1583,5111,Amstelveen_centrum,5109,Sportlaan,7,470.492,1,"
1584,"1584,5110,Ouderkerkerlaan,5109,Sportlaan,6,429.045,1,"
1585,"1585,5107,Gondel,5109,Sportlaan,1,262.864,1,"
1586,"1586,5105,Brink,5109,Sportlaan,1,299.329,1,"
1587,"1587,5104,Poortwachter,5109,Sportlaan,2,515.502,1,"
1588,"1588,5103,Spinnerij,5109,Sportlaan,3,683.223,1,"
1589,"1589,5102,Sacharovlaan,5109,Sportlaan,7,673.503,1,"
1590,"1590,5101,Westwijk,5109,Sportlaan,17,769.554,1,"
1591,"1591,5126,Centraal_Station,5108,Marne,21,2739.8,1,"
1592,"1592,5125,Nieuwmarkt,5108,Marne,16,2665.44,1,"
1593,"1593,5124,Waterlooplein,5108,Marne,16,2692.73,1,"
1594,"1594,5123,Weesperplein,5108,Marne,35,2488.63,1,"
1595,"1595,5122,Wibautstraat,5108,Marne,12,2401.91,1,"
1596,"1596,5121,Amstelstation,5108,Marne,17,2290.94,1,"
1597,"1597,5120,Spaklerweg,5108,Marne,3,2034.44,1,"
1598,"1598,5013,Van_der_Madeweg,5108,Marne,2,2394.51,2,"
1599,"1599,5014,Station_Duivendrecht,5108,Marne,10,2310.51,2,"
1600,"1600,5015,Strandvliet,5108,Marne,5,2352.69,2,"
1601,"1601,5016,Station_Bijlmer_ArenA,5108,Marne,68,2509.22,2,"
1602,"1602,5017,Bullewijk,5108,Marne,15,2476.3,2,"
1603,"1603,5018,Station_Holendrecht,5108,Marne,26,2808.56,2,"
1604,"1604,5019,Reigersbos,5108,Marne,1,2676.97,2,"
1605,"1605,5305,Station_Diemen-Zuid,5108,Marne,2,3925.85,2,"
1606,"1606,5304,Verrijn_Stuartweg,5108,Marne,1,3895.65,2,"
1607,"1607,5011,Station_RAI,5108,Marne,6,1664.1,1,"
1608,"1608,5010,Station_Zuid,5108,Marne,18,1587,1,"
1609,"1609,5009,Amstelreenseweg,5108,Marne,10,2364.57,2,"
1610,"1610,5008,Henk_Sneevlietweg,5108,Marne,7,2260.48,2,"
1611,"1611,5006,Station_Lelylaan,5108,Marne,6,2572.28,2,"
1612,"1612,5004,Jan_van_Galenstraat,5108,Marne,5,2649.07,2,"
1613,"1613,5003,Burg_De_Vlugtlaan,5108,Marne,4,2601.57,2,"
1614,"1614,5002,Station_Sloterdijk,5108,Marne,16,2836.61,2,"
1615,"1615,5001,Isolatorweg,5108,Marne,4,2745,2,"
1616,"1616,5118,A.J._Ernststraat,5108,Marne,1,1008.93,1,"
1617,"1617,5117,Van_Boshuizenstraat,5108,Marne,1,989.507,1,"
1618,"1618,5116,Uilenstede,5108,Marne,1,1163.59,1,"
1619,"1619,5101,Westwijk,5108,Marne,4,692.74,1,"
1620,"1620,5126,Centraal_Station,5107,Gondel,15,2866.56,1,"
1621,"1621,5125,Nieuwmarkt,5107,Gondel,9,2786.18,1,"
1622,"1622,5124,Waterlooplein,5107,Gondel,10,2746.31,1,"
1623,"1623,5123,Weesperplein,5107,Gondel,7,2556.36,1,"
1624,"1624,5122,Wibautstraat,5107,Gondel,6,2491.41,1,"
1625,"1625,5121,Amstelstation,5107,Gondel,10,2434.39,1,"
1626,"1626,5120,Spaklerweg,5107,Gondel,6,2180.86,1,"
1627,"1627,5014,Station_Duivendrecht,5107,Gondel,2,2366.29,2,"
1628,"1628,5016,Station_Bijlmer_ArenA,5107,Gondel,1,2509.77,2,"
1629,"1629,5018,Station_Holendrecht,5107,Gondel,2,2870.78,2,"
1630,"1630,5306,Venserpolder,5107,Gondel,1,3095.67,2,"
1631,"1631,5305,Station_Diemen-Zuid,5107,Gondel,2,2985.51,2,"
1632,"1632,5302,Kraaiennest_station,5107,Gondel,1,3581.57,2,"
1633,"1633,5012,Overamstel,5107,Gondel,1,1709.14,1,"
1634,"1634,5011,Station_RAI,5107,Gondel,10,1790.11,1,"
1635,"1635,5010,Station_Zuid,5107,Gondel,10,1616.88,1,"
1636,"1636,5008,Henk_Sneevlietweg,5107,Gondel,2,2533.58,2,"
1637,"1637,5006,Station_Lelylaan,5107,Gondel,6,2803.66,2,"
1638,"1638,5004,Jan_van_Galenstraat,5107,Gondel,1,2216.27,2,"
1639,"1639,5002,Station_Sloterdijk,5107,Gondel,3,3099.17,2,"
1640,"1640,5119,De_Boelelaan/VU,5107,Gondel,18,1530.61,1,"
1641,"1641,5118,A.J._Ernststraat,5107,Gondel,15,1225.67,1,"
1642,"1642,5117,Van_Boshuizenstraat,5107,Gondel,2,1269.33,1,"
1643,"1643,5116,Uilenstede,5107,Gondel,2,1044.36,1,"
1644,"1644,5115,Kronenburg,5107,Gondel,1,1100.67,1,"
1645,"1645,5114,Zonnestein,5107,Gondel,3,731.032,1,"
1646,"1646,5113,Onderuit,5107,Gondel,1,789.32,1,"
1647,"1647,5112,Oranjebaan,5107,Gondel,5,743.417,1,"
1648,"1648,5111,Amstelveen_centrum,5107,Gondel,6,585.563,1,"
1649,"1649,5110,Ouderkerkerlaan,5107,Gondel,15,524.035,1,"
1650,"1650,5109,Sportlaan,5107,Gondel,2,419.499,1,"
1651,"1651,5104,Poortwachter,5107,Gondel,1,308.089,1,"
1652,"1652,5102,Sacharovlaan,5107,Gondel,3,637.88,1,"
1653,"1653,5101,Westwijk,5107,Gondel,3,621.65,1,"
1654,"1654,5126,Centraal_Station,5106,Meent,13,2930.69,1,"
1655,"1655,5125,Nieuwmarkt,5106,Meent,3,3018.9,1,"
1656,"1656,5124,Waterlooplein,5106,Meent,9,2767.43,1,"
1657,"1657,5123,Weesperplein,5106,Meent,12,2661.21,1,"
1658,"1658,5122,Wibautstraat,5106,Meent,3,2733.85,1,"
1659,"1659,5121,Amstelstation,5106,Meent,9,2399.32,1,"
1660,"1660,5120,Spaklerweg,5106,Meent,1,2339.05,1,"
1661,"1661,5014,Station_Duivendrecht,5106,Meent,1,2610.43,2,"
1662,"1662,5017,Bullewijk,5106,Meent,1,3054.43,2,"
1663,"1663,5306,Venserpolder,5106,Meent,1,3013.18,2,"
1664,"1664,5304,Verrijn_Stuartweg,5106,Meent,1,3210.96,2,"
1665,"1665,5012,Overamstel,5106,Meent,7,2049.95,1,"
1666,"1666,5011,Station_RAI,5106,Meent,5,1919.18,1,"
1667,"1667,5010,Station_Zuid,5106,Meent,6,1736.75,1,"
1668,"1668,5008,Henk_Sneevlietweg,5106,Meent,4,2279.54,2,"
1669,"1669,5006,Station_Lelylaan,5106,Meent,3,2657.84,2,"
1670,"1670,5004,Jan_van_Galenstraat,5106,Meent,3,2814.07,2,"
1671,"1671,5003,Burg_De_Vlugtlaan,5106,Meent,3,2986.58,2,"
1672,"1672,5002,Station_Sloterdijk,5106,Meent,3,3350.56,2,"
1673,"1673,5119,De_Boelelaan/VU,5106,Meent,9,1561.29,1,"
1674,"1674,5118,A.J._Ernststraat,5106,Meent,6,1400.33,1,"
1675,"1675,5116,Uilenstede,5106,Meent,2,1235.46,1,"
1676,"1676,5115,Kronenburg,5106,Meent,1,920.784,1,"
1677,"1677,5114,Zonnestein,5106,Meent,2,853.938,1,"
1678,"1678,5112,Oranjebaan,5106,Meent,2,608.198,1,"
1679,"1679,5111,Amstelveen_centrum,5106,Meent,3,622.731,1,"
1680,"1680,5110,Ouderkerkerlaan,5106,Meent,5,475.506,1,"
1681,"1681,5109,Sportlaan,5106,Meent,4,494.347,1,"
1682,"1682,5107,Gondel,5106,Meent,2,298.476,1,"
1683,"1683,5105,Brink,5106,Meent,1,409.777,1,"
1684,"1684,5104,Poortwachter,5106,Meent,6,294.413,1,"
1685,"1685,5103,Spinnerij,5106,Meent,1,398.367,1,"
1686,"1686,5102,Sacharovlaan,5106,Meent,3,510.281,1,"
1687,"1687,5101,Westwijk,5106,Meent,6,572.488,1,"
1688,"1688,5126,Centraal_Station,5105,Brink,3,2973.64,1,"
1689,"1689,5125,Nieuwmarkt,5105,Brink,5,3013.68,1,"
1690,"1690,5124,Waterlooplein,5105,Brink,5,2837.36,1,"
1691,"1691,5123,Weesperplein,5105,Brink,9,2760.51,1,"
1692,"1692,5121,Amstelstation,5105,Brink,8,2475.05,1,"
1693,"1693,5120,Spaklerweg,5105,Brink,2,2369.75,1,"
1694,"1694,5017,Bullewijk,5105,Brink,1,3259.47,2,"
1695,"1695,5018,Station_Holendrecht,5105,Brink,2,2803.82,2,"
1696,"1696,5012,Overamstel,5105,Brink,3,2085.69,1,"
1697,"1697,5011,Station_RAI,5105,Brink,5,2173.6,1,"
1698,"1698,5010,Station_Zuid,5105,Brink,8,1824.64,1,"
1699,"1699,5006,Station_Lelylaan,5105,Brink,2,2796.31,2,"
1700,"1700,5002,Station_Sloterdijk,5105,Brink,5,3242.18,2,"
