Line_ID	Trip_ID	Stop_ID	Vehicle_ID	Link_ID	Entering?	Arrival/Departure_time	
51	5103	5114	5103	51135114	1	2140.51	
51	5103	5114	5103	51135114	0	2158	
51	5103	5115	5103	51145115	1	2199	
51	5103	5115	5103	51145115	0	2216.5	
51	5103	5116	5103	51155116	1	2317.5	
51	5103	5116	5103	51155116	0	2334.99	
51	5103	5117	5103	51165117	1	2375.99	
51	5103	5117	5103	51165117	0	2393.48	
51	5103	5118	5103	51175118	1	2494.48	
51	5103	5118	5103	51175118	0	2511.97	
51	5103	5119	5103	51185009	1	2552.97	
51	5103	5119	5103	51185009	0	2570.47	
51	5103	5010	5103	50095010	1	2791.47	
51	5103	5010	5103	50095010	0	2806.82	
51	5103	5011	5103	50105011	1	2847.82	
51	5103	5011	5103	50105011	0	2863.18	
51	5103	5012	5103	50105011	1	3024.17	
51	5103	5012	5103	50105011	0	3039.53	
51	5103	5120	5103	50125119	1	3238.11	
51	5103	5120	5103	50125119	0	3252.35	
51	5103	5121	5103	51195120	1	3293.35	
51	5103	5121	5103	51195120	0	3307.6	
51	5103	5122	5103	51205121	1	3408.6	
51	5103	5122	5103	51205121	0	3422.84	
51	5103	5123	5103	51215122	1	3463.84	
51	5103	5123	5103	51215122	0	3478.08	
51	5103	5124	5103	51225123	1	3579.08	
51	5103	5124	5103	51225123	0	3593.33	
51	5103	5125	5103	51235124	1	3634.33	
51	5103	5125	5103	51235124	0	3648.57	
51	5103	5126	5103	51235124	1	3748.56	
51	5103	5126	5103	51235124	0	3762.81	
51	5104	5101	5104	51005101	1	1710.11	
51	5104	5101	5104	51005101	0	1725.14	
51	5104	5102	5104	51015102	1	1766.14	
51	5104	5102	5104	51015102	0	1781.17	
51	5104	5103	5104	51025103	1	1822.17	
51	5104	5103	5104	51025103	0	1837.19	
51	5104	5104	5104	51035104	1	1938.19	
51	5104	5104	5104	51035104	0	1953.22	
51	5104	5105	5104	51045105	1	1994.22	
51	5104	5105	5104	51045105	0	2009.25	
51	5104	5106	5104	51055106	1	2050.25	
51	5104	5106	5104	51055106	0	2065.28	
51	5104	5107	5104	51065107	1	2106.28	
51	5104	5107	5104	51065107	0	2121.3	
51	5104	5108	5104	51075108	1	2162.3	
51	5104	5108	5104	51075108	0	2177.33	
51	5104	5109	5104	51085109	1	2218.33	
51	5104	5109	5104	51085109	0	2233.36	
51	5104	5110	5104	51095110	1	2274.36	
51	5104	5110	5104	51095110	0	2289.39	
51	5104	5111	5104	51105111	1	2390.39	
51	5104	5111	5104	51105111	0	2405.42	
51	5104	5112	5104	51115112	1	2446.42	
51	5104	5112	5104	51115112	0	2461.44	
51	5104	5113	5104	51125113	1	2502.44	
51	5104	5113	5104	51125113	0	2517.47	
51	5104	5114	5104	51135114	1	2558.47	
51	5104	5114	5104	51135114	0	2573.5	
51	5104	5115	5104	51145115	1	2614.5	
51	5104	5115	5104	51145115	0	2629.53	
51	5104	5116	5104	51155116	1	2730.53	
51	5104	5116	5104	51155116	0	2745.55	
51	5104	5117	5104	51165117	1	2786.55	
51	5104	5117	5104	51165117	0	2801.58	
51	5104	5118	5104	51175118	1	2902.58	
51	5104	5118	5104	51175118	0	2917.61	
51	5104	5119	5104	51185009	1	2958.61	
51	5104	5119	5104	51185009	0	2973.64	
51	5104	5010	5104	50095010	1	3194.64	
51	5104	5010	5104	50095010	0	3210.52	
51	5104	5011	5104	50105011	1	3251.52	
51	5104	5011	5104	50105011	0	3267.39	
51	5104	5012	5104	50105011	1	3428.38	
51	5104	5012	5104	50105011	0	3444.26	
51	5104	5120	5104	50125119	1	3724.11	
51	5104	5120	5104	50125119	0	3740.99	
51	5104	5121	5104	51195120	1	3781.99	
51	5104	5121	5104	51195120	0	3798.87	
51	5104	5122	5104	51205121	1	3899.87	
51	5104	5122	5104	51205121	0	3916.75	
51	5104	5123	5104	51215122	1	3957.75	
51	5104	5123	5104	51215122	0	3974.7	
51	5104	5124	5104	51225123	1	4075.7	
51	5104	5124	5104	51225123	0	4092.58	
51	5104	5125	5104	51235124	1	4133.58	
51	5104	5125	5104	51235124	0	4150.46	
51	5104	5126	5104	51235124	1	4250.45	
51	5104	5126	5104	51235124	0	4267.33	
51	5105	5101	5105	51005101	1	2160.11	
51	5105	5101	5105	51005101	0	2174.5	
51	5105	5102	5105	51015102	1	2215.5	
51	5105	5102	5105	51015102	0	2229.89	
51	5105	5103	5105	51025103	1	2270.89	
51	5105	5103	5105	51025103	0	2285.28	
51	5105	5104	5105	51035104	1	2386.28	
51	5105	5104	5105	51035104	0	2400.67	
51	5105	5105	5105	51045105	1	2441.67	
51	5105	5105	5105	51045105	0	2456.06	
51	5105	5106	5105	51055106	1	2497.06	
51	5105	5106	5105	51055106	0	2511.46	
51	5105	5107	5105	51065107	1	2552.46	
51	5105	5107	5105	51065107	0	2566.85	
51	5105	5108	5105	51075108	1	2607.85	
51	5105	5108	5105	51075108	0	2622.24	
51	5105	5109	5105	51085109	1	2663.24	
51	5105	5109	5105	51085109	0	2677.63	
51	5105	5110	5105	51095110	1	2718.63	
51	5105	5110	5105	51095110	0	2733.02	
51	5105	5111	5105	51105111	1	2834.02	
51	5105	5111	5105	51105111	0	2848.41	
51	5105	5112	5105	51115112	1	2889.41	
51	5105	5112	5105	51115112	0	2903.8	
51	5105	5113	5105	51125113	1	2944.8	
51	5105	5113	5105	51125113	0	2959.19	
51	5105	5114	5105	51135114	1	3000.19	
51	5105	5114	5105	51135114	0	3014.58	
51	5105	5115	5105	51145115	1	3055.58	
51	5105	5115	5105	51145115	0	3069.97	
51	5105	5116	5105	51155116	1	3170.97	
51	5105	5116	5105	51155116	0	3185.36	
51	5105	5117	5105	51165117	1	3226.36	
51	5105	5117	5105	51165117	0	3240.76	
51	5105	5118	5105	51175118	1	3341.76	
51	5105	5118	5105	51175118	0	3356.15	
51	5105	5119	5105	51185009	1	3397.15	
51	5105	5119	5105	51185009	0	3411.54	
51	5105	5010	5105	50095010	1	3632.54	
51	5105	5010	5105	50095010	0	3648.37	
51	5105	5011	5105	50105011	1	3689.37	
51	5105	5011	5105	50105011	0	3705.21	
51	5105	5012	5105	50105011	1	3866.2	
51	5105	5012	5105	50105011	0	3882.04	
51	5105	5120	5105	50125119	1	4048.11	
51	5105	5120	5105	50125119	0	4064.51	
51	5105	5121	5105	51195120	1	4105.51	
51	5105	5121	5105	51195120	0	4121.9	
51	5105	5122	5105	51205121	1	4222.9	
51	5105	5122	5105	51205121	0	4239.3	
51	5105	5123	5105	51215122	1	4280.3	
51	5105	5123	5105	51215122	0	4299.66	
51	5105	5124	5105	51225123	1	4400.66	
51	5105	5124	5105	51225123	0	4417.29	
51	5105	5125	5105	51235124	1	4458.29	
51	5105	5125	5105	51235124	0	4474.69	
51	5105	5126	5105	51235124	1	4574.68	
51	5105	5126	5105	51235124	0	4593.3	
51	5106	5101	5106	51005101	1	2610.11	
51	5106	5101	5106	51005101	0	2625.43	
51	5106	5102	5106	51015102	1	2666.43	
51	5106	5102	5106	51015102	0	2681.74	
51	5106	5103	5106	51025103	1	2722.74	
51	5106	5103	5106	51025103	0	2738.06	
51	5106	5104	5106	51035104	1	2839.06	
51	5106	5104	5106	51035104	0	2854.38	
51	5106	5105	5106	51045105	1	2895.38	
51	5106	5105	5106	51045105	0	2910.7	
51	5106	5106	5106	51055106	1	2951.7	
51	5106	5106	5106	51055106	0	2967.01	
51	5106	5107	5106	51065107	1	3008.01	
51	5106	5107	5106	51065107	0	3023.33	
51	5106	5108	5106	51075108	1	3064.33	
51	5106	5108	5106	51075108	0	3079.65	
51	5106	5109	5106	51085109	1	3120.65	
51	5106	5109	5106	51085109	0	3135.97	
51	5106	5110	5106	51095110	1	3176.97	
51	5106	5110	5106	51095110	0	3192.28	
51	5106	5111	5106	51105111	1	3293.28	
51	5106	5111	5106	51105111	0	3308.6	
51	5106	5112	5106	51115112	1	3349.6	
51	5106	5112	5106	51115112	0	3364.92	
51	5106	5113	5106	51125113	1	3405.92	
51	5106	5113	5106	51125113	0	3421.23	
51	5106	5114	5106	51135114	1	3462.23	
51	5106	5114	5106	51135114	0	3477.55	
51	5106	5115	5106	51145115	1	3518.55	
51	5106	5115	5106	51145115	0	3533.87	
51	5106	5116	5106	51155116	1	3634.87	
51	5106	5116	5106	51155116	0	3650.19	
51	5106	5117	5106	51165117	1	3691.19	
51	5106	5117	5106	51165117	0	3706.5	
51	5106	5118	5106	51175118	1	3807.5	
51	5106	5118	5106	51175118	0	3823.35	
51	5106	5119	5106	51185009	1	3864.35	
51	5106	5119	5106	51185009	0	3881.4	
51	5106	5010	5106	50095010	1	4102.4	
51	5106	5010	5106	50095010	0	4120.1	
51	5106	5011	5106	50105011	1	4161.1	
51	5106	5011	5106	50105011	0	4178.22	
51	5106	5012	5106	50105011	1	4339.21	
51	5106	5012	5106	50105011	0	4354.23	
51	5106	5120	5106	50125119	1	4534.11	
51	5106	5120	5106	50125119	0	4551.11	
51	5106	5121	5106	51195120	1	4592.11	
51	5106	5121	5106	51195120	0	4609.15	
51	5106	5122	5106	51205121	1	4710.15	
51	5106	5122	5106	51205121	0	4727.16	
51	5106	5123	5106	51215122	1	4768.16	
51	5106	5123	5106	51215122	0	4786.25	
51	5106	5124	5106	51225123	1	4887.25	
51	5106	5124	5106	51225123	0	4904.33	
51	5106	5125	5106	51235124	1	4945.33	
51	5106	5125	5106	51235124	0	4962.85	
51	5106	5126	5106	51235124	1	5062.84	
51	5106	5126	5106	51235124	0	5081.37	
51	5107	5101	5107	51005101	1	3060.11	
51	5107	5101	5107	51005101	0	3075.47	
51	5107	5102	5107	51015102	1	3116.47	
51	5107	5102	5107	51015102	0	3131.83	
51	5107	5103	5107	51025103	1	3172.83	
51	5107	5103	5107	51025103	0	3188.19	
51	5107	5104	5107	51035104	1	3289.19	
51	5107	5104	5107	51035104	0	3304.54	
51	5107	5105	5107	51045105	1	3345.54	
51	5107	5105	5107	51045105	0	3360.9	
51	5107	5106	5107	51055106	1	3401.9	
51	5107	5106	5107	51055106	0	3417.26	
51	5107	5107	5107	51065107	1	3458.26	
51	5107	5107	5107	51065107	0	3473.62	
51	5107	5108	5107	51075108	1	3514.62	
51	5107	5108	5107	51075108	0	3529.98	
51	5107	5109	5107	51085109	1	3570.98	
51	5107	5109	5107	51085109	0	3586.34	
51	5107	5110	5107	51095110	1	3627.34	
51	5107	5110	5107	51095110	0	3642.7	
51	5107	5111	5107	51105111	1	3743.7	
51	5107	5111	5107	51105111	0	3759.25	
51	5107	5112	5107	51115112	1	3800.25	
51	5107	5112	5107	51115112	0	3815.61	
51	5107	5113	5107	51125113	1	3856.61	
51	5107	5113	5107	51125113	0	3871.97	
51	5107	5114	5107	51135114	1	3912.97	
51	5107	5114	5107	51135114	0	3928.33	
51	5107	5115	5107	51145115	1	3969.33	
51	5107	5115	5107	51145115	0	3984.69	
51	5107	5116	5107	51155116	1	4085.69	
51	5107	5116	5107	51155116	0	4101.25	
51	5107	5117	5107	51165117	1	4142.25	
51	5107	5117	5107	51165117	0	4157.78	
51	5107	5118	5107	51175118	1	4258.78	
51	5107	5118	5107	51175118	0	4275.11	
51	5107	5119	5107	51185009	1	4316.11	
51	5107	5119	5107	51185009	0	4333.29	
51	5107	5010	5107	50095010	1	4554.29	
51	5107	5010	5107	50095010	0	4570.52	
51	5107	5011	5107	50105011	1	4611.52	
51	5107	5011	5107	50105011	0	4630.45	
51	5107	5012	5107	50105011	1	4791.44	
51	5107	5012	5107	50105011	0	4807.61	
51	5107	5120	5107	50125119	1	5020.11	
51	5107	5120	5107	50125119	0	5034.89	
51	5107	5121	5107	51195120	1	5075.89	
51	5107	5121	5107	51195120	0	5092.62	
51	5107	5122	5107	51205121	1	5193.62	
51	5107	5122	5107	51205121	0	5211.57	
51	5107	5123	5107	51215122	1	5252.57	
51	5107	5123	5107	51215122	0	5271.61	
51	5107	5124	5107	51225123	1	5372.61	
51	5107	5124	5107	51225123	0	5389.39	
51	5107	5125	5107	51235124	1	5430.39	
51	5107	5125	5107	51235124	0	5450.45	
51	5107	5126	5107	51235124	1	5550.44	
51	5107	5126	5107	51235124	0	5572.09	
51	5108	5101	5108	51005101	1	3510.11	
51	5108	5101	5108	51005101	0	3526.9	
51	5108	5102	5108	51015102	1	3567.9	
51	5108	5102	5108	51015102	0	3584.7	
51	5108	5103	5108	51025103	1	3625.7	
51	5108	5103	5108	51025103	0	3642.49	
51	5108	5104	5108	51035104	1	3743.49	
51	5108	5104	5108	51035104	0	3760.28	
51	5108	5105	5108	51045105	1	3801.28	
51	5108	5105	5108	51045105	0	3818.08	
51	5108	5106	5108	51055106	1	3859.08	
51	5108	5106	5108	51055106	0	3875.87	
51	5108	5107	5108	51065107	1	3916.87	
51	5108	5107	5108	51065107	0	3933.66	
51	5108	5108	5108	51075108	1	3974.66	
51	5108	5108	5108	51075108	0	3991.46	
51	5108	5109	5108	51085109	1	4032.46	
51	5108	5109	5108	51085109	0	4049.25	
51	5108	5110	5108	51095110	1	4090.25	
51	5108	5110	5108	51095110	0	4107.04	
51	5108	5111	5108	51105111	1	4208.04	
51	5108	5111	5108	51105111	0	4224.84	
51	5108	5112	5108	51115112	1	4265.84	
51	5108	5112	5108	51115112	0	4282.63	
51	5108	5113	5108	51125113	1	4323.63	
51	5108	5113	5108	51125113	0	4340.42	
51	5108	5114	5108	51135114	1	4381.42	
51	5108	5114	5108	51135114	0	4398.22	
51	5108	5115	5108	51145115	1	4439.22	
51	5108	5115	5108	51145115	0	4456.01	
51	5108	5116	5108	51155116	1	4557.01	
51	5108	5116	5108	51155116	0	4573.8	
51	5108	5117	5108	51165117	1	4614.8	
51	5108	5117	5108	51165117	0	4631.59	
51	5108	5118	5108	51175118	1	4732.59	
51	5108	5118	5108	51175118	0	4749.39	
51	5108	5119	5108	51185009	1	4790.39	
51	5108	5119	5108	51185009	0	4809	
51	5108	5010	5108	50095010	1	5030	
51	5108	5010	5108	50095010	0	5047.13	
51	5108	5011	5108	50105011	1	5088.13	
51	5108	5011	5108	50105011	0	5104.71	
51	5108	5012	5108	50105011	1	5265.7	
51	5108	5012	5108	50105011	0	5283.1	
51	5108	5120	5108	50125119	1	5506.11	
51	5108	5120	5108	50125119	0	5521.86	
51	5108	5121	5108	51195120	1	5562.86	
51	5108	5121	5108	51195120	0	5580.15	
51	5108	5122	5108	51205121	1	5681.15	
51	5108	5122	5108	51205121	0	5697.95	
51	5108	5123	5108	51215122	1	5738.95	
51	5108	5123	5108	51215122	0	5754.7	
51	5108	5124	5108	51225123	1	5855.7	
51	5108	5124	5108	51225123	0	5872.4	
51	5108	5125	5108	51235124	1	5913.4	
51	5108	5125	5108	51235124	0	5930.19	
51	5108	5126	5108	51235124	1	6030.18	
51	5108	5126	5108	51235124	0	6048.59	
51	5109	5101	5109	51005101	1	3960.11	
51	5109	5101	5109	51005101	0	3979.19	
51	5109	5102	5109	51015102	1	4020.19	
51	5109	5102	5109	51015102	0	4036.84	
51	5109	5103	5109	51025103	1	4077.84	
51	5109	5103	5109	51025103	0	4093.92	
51	5109	5104	5109	51035104	1	4194.92	
51	5109	5104	5109	51035104	0	4211.55	
51	5109	5105	5109	51045105	1	4252.55	
51	5109	5105	5109	51045105	0	4268.49	
51	5109	5106	5109	51055106	1	4309.49	
51	5109	5106	5109	51055106	0	4325.58	
51	5109	5107	5109	51065107	1	4366.58	
51	5109	5107	5109	51065107	0	4382.73	
51	5109	5108	5109	51075108	1	4423.73	
51	5109	5108	5109	51075108	0	4439.67	
51	5109	5109	5109	51085109	1	4480.67	
51	5109	5109	5109	51085109	0	4497.26	
51	5109	5110	5109	51095110	1	4538.26	
51	5109	5110	5109	51095110	0	4554.91	
51	5109	5111	5109	51105111	1	4655.91	
51	5109	5111	5109	51105111	0	4672.64	
51	5109	5112	5109	51115112	1	4713.64	
51	5109	5112	5109	51115112	0	4729.92	
51	5109	5113	5109	51125113	1	4770.92	
51	5109	5113	5109	51125113	0	4786.8	
51	5109	5114	5109	51135114	1	4827.8	
51	5109	5114	5109	51135114	0	4844.08	
51	5109	5115	5109	51145115	1	4885.08	
51	5109	5115	5109	51145115	0	4901.27	
51	5109	5116	5109	51155116	1	5002.27	
51	5109	5116	5109	51155116	0	5018.65	
51	5109	5117	5109	51165117	1	5059.65	
51	5109	5117	5109	51165117	0	5076.14	
51	5109	5118	5109	51175118	1	5177.14	
51	5109	5118	5109	51175118	0	5193.57	
51	5109	5119	5109	51185009	1	5234.57	
51	5109	5119	5109	51185009	0	5252.97	
51	5109	5010	5109	50095010	1	5473.97	
51	5109	5010	5109	50095010	0	5492.07	
51	5109	5011	5109	50105011	1	5533.07	
51	5109	5011	5109	50105011	0	5550.56	
51	5109	5012	5109	50105011	1	5711.55	
51	5109	5012	5109	50105011	0	5729.38	
51	5109	5120	5109	50125119	1	5992.11	
51	5109	5120	5109	50125119	0	6010.21	
51	5109	5121	5109	51195120	1	6051.21	
51	5109	5121	5109	51195120	0	6067.55	
51	5109	5122	5109	51205121	1	6168.55	
51	5109	5122	5109	51205121	0	6184.94	
51	5109	5123	5109	51215122	1	6225.94	
51	5109	5123	5109	51215122	0	6245.66	
51	5109	5124	5109	51225123	1	6346.66	
51	5109	5124	5109	51225123	0	6363.7	
51	5109	5125	5109	51235124	1	6404.7	
51	5109	5125	5109	51235124	0	6422.8	
51	5109	5126	5109	51235124	1	6522.79	
51	5109	5126	5109	51235124	0	6543.31	
51	5110	5101	5110	51005101	1	4410.11	
51	5110	5101	5110	51005101	0	4428.97	
51	5110	5102	5110	51015102	1	4469.97	
51	5110	5102	5110	51015102	0	4485.18	
51	5110	5103	5110	51025103	1	4526.18	
51	5110	5103	5110	51025103	0	4541.17	
51	5110	5104	5110	51035104	1	4642.17	
51	5110	5104	5110	51035104	0	4657.5	
51	5110	5105	5110	51045105	1	4698.5	
51	5110	5105	5110	51045105	0	4713.29	
51	5110	5106	5110	51055106	1	4754.29	
51	5110	5106	5110	51055106	0	4769.4	
51	5110	5107	5110	51065107	1	4810.4	
51	5110	5107	5110	51065107	0	4825.25	
51	5110	5108	5110	51075108	1	4866.25	
51	5110	5108	5110	51075108	0	4881.11	
51	5110	5109	5110	51085109	1	4922.11	
51	5110	5109	5110	51085109	0	4937.55	
51	5110	5110	5110	51095110	1	4978.55	
51	5110	5110	5110	51095110	0	4994.07	
51	5110	5111	5110	51105111	1	5095.07	
51	5110	5111	5110	51105111	0	5110.28	
51	5110	5112	5110	51115112	1	5151.28	
51	5110	5112	5110	51115112	0	5166.74	
51	5110	5113	5110	51125113	1	5207.74	
51	5110	5113	5110	51125113	0	5222.6	
51	5110	5114	5110	51135114	1	5263.6	
51	5110	5114	5110	51135114	0	5278.63	
51	5110	5115	5110	51145115	1	5319.63	
51	5110	5115	5110	51145115	0	5334.96	
51	5110	5116	5110	51155116	1	5435.96	
51	5110	5116	5110	51155116	0	5451.32	
51	5110	5117	5110	51165117	1	5492.32	
51	5110	5117	5110	51165117	0	5508.24	
51	5110	5118	5110	51175118	1	5609.24	
51	5110	5118	5110	51175118	0	5624.88	
51	5110	5119	5110	51185009	1	5665.88	
51	5110	5119	5110	51185009	0	5683.51	
51	5110	5010	5110	50095010	1	5904.51	
51	5110	5010	5110	50095010	0	5923.96	
51	5110	5011	5110	50105011	1	5964.96	
51	5110	5011	5110	50105011	0	5983.89	
51	5110	5012	5110	50105011	1	6144.88	
51	5110	5012	5110	50105011	0	6162.98	
51	5110	5120	5110	50125119	1	6478.11	
51	5110	5120	5110	50125119	0	6493.18	
51	5110	5121	5110	51195120	1	6534.18	
51	5110	5121	5110	51195120	0	6550.69	
51	5110	5122	5110	51205121	1	6651.69	
51	5110	5122	5110	51205121	0	6669.1	
51	5110	5123	5110	51215122	1	6710.1	
51	5110	5123	5110	51215122	0	6728.98	
51	5110	5124	5110	51225123	1	6829.98	
51	5110	5124	5110	51225123	0	6847.13	
51	5110	5125	5110	51235124	1	6888.13	
51	5110	5125	5110	51235124	0	6905.67	
51	5110	5126	5110	51235124	1	7005.66	
51	5110	5126	5110	51235124	0	7026.27	
51	5111	5101	5111	51005101	1	4860.11	
51	5111	5101	5111	51005101	0	4879.2	
51	5111	5102	5111	51015102	1	4920.2	
51	5111	5102	5111	51015102	0	4936.03	
51	5111	5103	5111	51025103	1	4977.03	
51	5111	5103	5111	51025103	0	4992.87	
51	5111	5104	5111	51035104	1	5093.87	
51	5111	5104	5111	51035104	0	5109.71	
51	5111	5105	5111	51045105	1	5150.71	
51	5111	5105	5111	51045105	0	5166.55	
51	5111	5106	5111	51055106	1	5207.55	
51	5111	5106	5111	51055106	0	5223.39	
51	5111	5107	5111	51065107	1	5264.39	
51	5111	5107	5111	51065107	0	5280.22	
51	5111	5108	5111	51075108	1	5321.22	
51	5111	5108	5111	51075108	0	5337.06	
51	5111	5109	5111	51085109	1	5378.06	
51	5111	5109	5111	51085109	0	5393.9	
51	5111	5110	5111	51095110	1	5434.9	
51	5111	5110	5111	51095110	0	5451.06	
51	5111	5111	5111	51105111	1	5552.06	
51	5111	5111	5111	51105111	0	5567.9	
51	5111	5112	5111	51115112	1	5608.9	
51	5111	5112	5111	51115112	0	5624.74	
51	5111	5113	5111	51125113	1	5665.74	
51	5111	5113	5111	51125113	0	5681.57	
51	5111	5114	5111	51135114	1	5722.57	
51	5111	5114	5111	51135114	0	5738.41	
51	5111	5115	5111	51145115	1	5779.41	
51	5111	5115	5111	51145115	0	5795.25	
51	5111	5116	5111	51155116	1	5896.25	
51	5111	5116	5111	51155116	0	5912.09	
51	5111	5117	5111	51165117	1	5953.09	
51	5111	5117	5111	51165117	0	5968.93	
51	5111	5118	5111	51175118	1	6069.93	
51	5111	5118	5111	51175118	0	6085.99	
51	5111	5119	5111	51185009	1	6126.99	
51	5111	5119	5111	51185009	0	6144.45	
51	5111	5010	5111	50095010	1	6365.45	
51	5111	5010	5111	50095010	0	6381.93	
51	5111	5011	5111	50105011	1	6422.93	
51	5111	5011	5111	50105011	0	6439.22	
51	5111	5012	5111	50105011	1	6600.21	
51	5111	5012	5111	50105011	0	6617.72	
51	5111	5120	5111	50125119	1	6802.11	
51	5111	5120	5111	50125119	0	6818.53	
51	5111	5121	5111	51195120	1	6859.53	
51	5111	5121	5111	51195120	0	6878.54	
51	5111	5122	5111	51205121	1	6979.54	
51	5111	5122	5111	51205121	0	6996.04	
51	5111	5123	5111	51215122	1	7037.04	
51	5111	5123	5111	51215122	0	7057.05	
51	5111	5124	5111	51225123	1	7158.05	
51	5111	5124	5111	51225123	0	7175.84	
51	5111	5125	5111	51235124	1	7216.84	
51	5111	5125	5111	51235124	0	7235.7	
51	5111	5126	5111	51235124	1	7335.69	
51	5111	5126	5111	51235124	0	7356.97	
51	5112	5101	5112	51005101	1	5310.11	
51	5112	5101	5112	51005101	0	5329.26	
51	5112	5102	5112	51015102	1	5370.26	
51	5112	5102	5112	51015102	0	5386.72	
51	5112	5103	5112	51025103	1	5427.72	
51	5112	5103	5112	51025103	0	5444.01	
51	5112	5104	5112	51035104	1	5545.01	
51	5112	5104	5112	51035104	0	5561.7	
51	5112	5105	5112	51045105	1	5602.7	
51	5112	5105	5112	51045105	0	5618.85	
51	5112	5106	5112	51055106	1	5659.85	
51	5112	5106	5112	51055106	0	5675.97	
51	5112	5107	5112	51065107	1	5716.97	
51	5112	5107	5112	51065107	0	5733.3	
51	5112	5108	5112	51075108	1	5774.3	
51	5112	5108	5112	51075108	0	5790.56	
51	5112	5109	5112	51085109	1	5831.56	
51	5112	5109	5112	51085109	0	5848.11	
51	5112	5110	5112	51095110	1	5889.11	
51	5112	5110	5112	51095110	0	5906.15	
51	5112	5111	5112	51105111	1	6007.15	
51	5112	5111	5112	51105111	0	6023.68	
51	5112	5112	5112	51115112	1	6064.68	
51	5112	5112	5112	51115112	0	6081.27	
51	5112	5113	5112	51125113	1	6122.27	
51	5112	5113	5112	51125113	0	6138.42	
51	5112	5114	5112	51135114	1	6179.42	
51	5112	5114	5112	51135114	0	6195.86	
51	5112	5115	5112	51145115	1	6236.86	
51	5112	5115	5112	51145115	0	6253.34	
51	5112	5116	5112	51155116	1	6354.34	
51	5112	5116	5112	51155116	0	6370.76	
51	5112	5117	5112	51165117	1	6411.76	
51	5112	5117	5112	51165117	0	6428.86	
51	5112	5118	5112	51175118	1	6529.86	
51	5112	5118	5112	51175118	0	6546.63	
51	5112	5119	5112	51185009	1	6587.63	
51	5112	5119	5112	51185009	0	6606.31	
51	5112	5010	5112	50095010	1	6827.31	
51	5112	5010	5112	50095010	0	6843.6	
51	5112	5011	5112	50105011	1	6884.6	
51	5112	5011	5112	50105011	0	6902.58	
51	5112	5012	5112	50105011	1	7063.57	
51	5112	5012	5112	50105011	0	7082.08	
51	5112	5120	5112	50125119	1	7288.11	
51	5112	5120	5112	50125119	0	7303.98	
51	5112	5121	5112	51195120	1	7344.98	
51	5112	5121	5112	51195120	0	7362.38	
51	5112	5122	5112	51205121	1	7463.38	
51	5112	5122	5112	51205121	0	7480.02	
51	5112	5123	5112	51215122	1	7521.02	
51	5112	5123	5112	51215122	0	7542.58	
51	5112	5124	5112	51225123	1	7643.58	
51	5112	5124	5112	51225123	0	7661.41	
51	5112	5125	5112	51235124	1	7702.41	
51	5112	5125	5112	51235124	0	7721.3	
51	5112	5126	5112	51235124	1	7821.29	
51	5112	5126	5112	51235124	0	7844.42	
51	5113	5101	5113	51005101	1	5760.11	
51	5113	5101	5113	51005101	0	5777.69	
51	5113	5102	5113	51015102	1	5818.69	
51	5113	5102	5113	51015102	0	5833.55	
51	5113	5103	5113	51025103	1	5874.55	
51	5113	5103	5113	51025103	0	5889.13	
51	5113	5104	5113	51035104	1	5990.13	
51	5113	5104	5113	51035104	0	6004.75	
51	5113	5105	5113	51045105	1	6045.75	
51	5113	5105	5113	51045105	0	6060.16	
51	5113	5106	5113	51055106	1	6101.16	
51	5113	5106	5113	51055106	0	6115.54	
51	5113	5107	5113	51065107	1	6156.54	
51	5113	5107	5113	51065107	0	6170.85	
51	5113	5108	5113	51075108	1	6211.85	
51	5113	5108	5113	51075108	0	6226.09	
51	5113	5109	5113	51085109	1	6267.09	
51	5113	5109	5113	51085109	0	6281.98	
51	5113	5110	5113	51095110	1	6322.98	
51	5113	5110	5113	51095110	0	6338.03	
51	5113	5111	5113	51105111	1	6439.03	
51	5113	5111	5113	51105111	0	6453.76	
51	5113	5112	5113	51115112	1	6494.76	
51	5113	5112	5113	51115112	0	6509.24	
51	5113	5113	5113	51125113	1	6550.24	
51	5113	5113	5113	51125113	0	6564.49	
51	5113	5114	5113	51135114	1	6605.49	
51	5113	5114	5113	51135114	0	6619.92	
51	5113	5115	5113	51145115	1	6660.92	
51	5113	5115	5113	51145115	0	6675.48	
51	5113	5116	5113	51155116	1	6776.48	
51	5113	5116	5113	51155116	0	6791.47	
51	5113	5117	5113	51165117	1	6832.47	
51	5113	5117	5113	51165117	0	6847.73	
51	5113	5118	5113	51175118	1	6948.73	
51	5113	5118	5113	51175118	0	6963.71	
51	5113	5119	5113	51185009	1	7004.71	
51	5113	5119	5113	51185009	0	7022.28	
51	5113	5010	5113	50095010	1	7243.28	
51	5113	5010	5113	50095010	0	7260.12	
51	5113	5011	5113	50105011	1	7301.12	
51	5113	5011	5113	50105011	0	7319.19	
51	5113	5012	5113	50105011	1	7480.18	
51	5113	5012	5113	50105011	0	7494.88	
51	5113	5120	5113	50125119	1	7774.11	
51	5113	5120	5113	50125119	0	7790.25	
51	5113	5121	5113	51195120	1	7831.25	
51	5113	5121	5113	51195120	0	7847.83	
51	5113	5122	5113	51205121	1	7948.83	
51	5113	5122	5113	51205121	0	7966.2	
51	5113	5123	5113	51215122	1	8007.2	
51	5113	5123	5113	51215122	0	8023.31	
