Line_ID	Trip_ID	Vehicle_ID	Start_stop_ID	Start_stop_name	End_stop_id	End_stop_name	Passenger_load	
50	5017	-1	5004	Jan_van_Galenstraat	5005	Postjesweg	147	
50	5017	-1	5005	Postjesweg	5006	Station_Lelylaan	141	
50	5017	-1	5006	Station_Lelylaan	5007	Heemstedestraat	177	
50	5017	-1	5007	Heemstedestraat	5008	Henk_Sneevlietweg	152	
50	5017	-1	5008	Henk_Sneevlietweg	5009	Amstelreenseweg	198	
50	5017	-1	5009	Amstelreenseweg	5010	Station_Zuid	186	
50	5017	-1	5010	Station_Zuid	5011	Station_RAI	188	
50	5017	-1	5011	Station_RAI	5012	Overamstel	162	
50	5017	-1	5012	Overamstel	5013	Van_der_Madeweg	148	
50	5017	-1	5013	Van_der_Madeweg	5014	Station_Duivendrecht	108	
50	5017	-1	5014	Station_Duivendrecht	5015	Strandvliet	97	
50	5017	-1	5015	Strandvliet	5016	Station_Bijlmer_ArenA	89	
50	5017	-1	5016	Station_Bijlmer_ArenA	5017	Bullewijk	50	
50	5017	-1	5017	Bullewijk	5018	Station_Holendrecht	45	
50	5017	-1	5018	Station_Holendrecht	5019	Reigersbos	31	
50	5017	-1	5019	Reigersbos	5020	Gein	14	
50	5018	-1	5001	Isolatorweg	5002	Station_Sloterdijk	24	
50	5018	-1	5002	Station_Sloterdijk	5003	Burg_De_Vlugtlaan	76	
50	5018	-1	5003	Burg_De_Vlugtlaan	5004	Jan_van_Galenstraat	95	
50	5018	-1	5004	Jan_van_Galenstraat	5005	Postjesweg	114	
50	5018	-1	5005	Postjesweg	5006	Station_Lelylaan	112	
50	5018	-1	5006	Station_Lelylaan	5007	Heemstedestraat	144	
50	5018	-1	5007	Heemstedestraat	5008	Henk_Sneevlietweg	131	
50	5018	-1	5008	Henk_Sneevlietweg	5009	Amstelreenseweg	171	
50	5018	-1	5009	Amstelreenseweg	5010	Station_Zuid	163	
50	5018	-1	5010	Station_Zuid	5011	Station_RAI	160	
50	5018	-1	5011	Station_RAI	5012	Overamstel	130	
50	5018	-1	5012	Overamstel	5013	Van_der_Madeweg	122	
50	5018	-1	5013	Van_der_Madeweg	5014	Station_Duivendrecht	90	
50	5018	-1	5014	Station_Duivendrecht	5015	Strandvliet	76	
50	5018	-1	5015	Strandvliet	5016	Station_Bijlmer_ArenA	73	
50	5018	-1	5016	Station_Bijlmer_ArenA	5017	Bullewijk	45	
50	5018	-1	5017	Bullewijk	5018	Station_Holendrecht	38	
50	5018	-1	5018	Station_Holendrecht	5019	Reigersbos	22	
50	5018	-1	5019	Reigersbos	5020	Gein	8	
50	5019	-1	5001	Isolatorweg	5002	Station_Sloterdijk	24	
