Origin_stop_ID	Origin_stop_name	Destination_stop_ID	Destination_stop_name	Nr_pass_completed	Average_travel_time	Average_number_boardings	
5117	Van_Boshuizenstraat	5109	Sportlaan	3	777.688	1	
5116	Uilenstede	5109	Sportlaan	1	811.573	1	
5115	Kronenburg	5109	Sportlaan	3	694.615	1	
5114	Zonnestein	5109	Sportlaan	6	753.732	1	
5113	Onderuit	5109	Sportlaan	1	392.143	1	
5112	Oranjebaan	5109	Sportlaan	3	581.371	1	
5111	Amstelveen_centrum	5109	Sportlaan	7	470.492	1	
5110	Ouderkerkerlaan	5109	Sportlaan	6	429.045	1	
5107	Gondel	5109	Sportlaan	1	262.864	1	
5105	Brink	5109	Sportlaan	1	299.329	1	
5104	Poortwachter	5109	Sportlaan	2	515.502	1	
5103	Spinnerij	5109	Sportlaan	3	683.223	1	
5102	Sacharovlaan	5109	Sportlaan	7	673.503	1	
5101	Westwijk	5109	Sportlaan	17	769.554	1	
5126	Centraal_Station	5108	Marne	21	2739.8	1	
5125	Nieuwmarkt	5108	Marne	16	2665.44	1	
5124	Waterlooplein	5108	Marne	16	2692.73	1	
5123	Weesperplein	5108	Marne	35	2488.63	1	
5122	Wibautstraat	5108	Marne	12	2401.91	1	
5121	Amstelstation	5108	Marne	17	2290.94	1	
5120	Spaklerweg	5108	Marne	3	2034.44	1	
5013	Van_der_Madeweg	5108	Marne	2	2394.51	2	
5014	Station_Duivendrecht	5108	Marne	10	2310.51	2	
5015	Strandvliet	5108	Marne	5	2352.69	2	
5016	Station_Bijlmer_ArenA	5108	Marne	68	2509.22	2	
5017	Bullewijk	5108	Marne	15	2476.3	2	
5018	Station_Holendrecht	5108	Marne	26	2808.56	2	
5019	Reigersbos	5108	Marne	1	2676.97	2	
5305	Station_Diemen-Zuid	5108	Marne	2	3925.85	2	
5304	Verrijn_Stuartweg	5108	Marne	1	3895.65	2	
5011	Station_RAI	5108	Marne	6	1664.1	1	
5010	Station_Zuid	5108	Marne	18	1587	1	
5009	Amstelreenseweg	5108	Marne	10	2364.57	2	
5008	Henk_Sneevlietweg	5108	Marne	7	2260.48	2	
5006	Station_Lelylaan	5108	Marne	6	2572.28	2	
5004	Jan_van_Galenstraat	5108	Marne	5	2649.07	2	
5003	Burg_De_Vlugtlaan	5108	Marne	4	2601.57	2	
5002	Station_Sloterdijk	5108	Marne	16	2836.61	2	
5001	Isolatorweg	5108	Marne	4	2745	2	
5118	A.J._Ernststraat	5108	Marne	1	1008.93	1	
5117	Van_Boshuizenstraat	5108	Marne	1	989.507	1	
5116	Uilenstede	5108	Marne	1	1163.59	1	
5101	Westwijk	5108	Marne	4	692.74	1	
5126	Centraal_Station	5107	Gondel	15	2866.56	1	
5125	Nieuwmarkt	5107	Gondel	9	2786.18	1	
5124	Waterlooplein	5107	Gondel	10	2746.31	1	
5123	Weesperplein	5107	Gondel	7	2556.36	1	
5122	Wibautstraat	5107	Gondel	6	2491.41	1	
5121	Amstelstation	5107	Gondel	10	2434.39	1	
5120	Spaklerweg	5107	Gondel	6	2180.86	1	
5014	Station_Duivendrecht	5107	Gondel	2	2366.29	2	
5016	Station_Bijlmer_ArenA	5107	Gondel	1	2509.77	2	
5018	Station_Holendrecht	5107	Gondel	2	2870.78	2	
5306	Venserpolder	5107	Gondel	1	3095.67	2	
5305	Station_Diemen-Zuid	5107	Gondel	2	2985.51	2	
5302	Kraaiennest_station	5107	Gondel	1	3581.57	2	
5012	Overamstel	5107	Gondel	1	1709.14	1	
5011	Station_RAI	5107	Gondel	10	1790.11	1	
5010	Station_Zuid	5107	Gondel	10	1616.88	1	
5008	Henk_Sneevlietweg	5107	Gondel	2	2533.58	2	
5006	Station_Lelylaan	5107	Gondel	6	2803.66	2	
5004	Jan_van_Galenstraat	5107	Gondel	1	2216.27	2	
5002	Station_Sloterdijk	5107	Gondel	3	3099.17	2	
5119	De_Boelelaan/VU	5107	Gondel	18	1530.61	1	
5118	A.J._Ernststraat	5107	Gondel	15	1225.67	1	
5117	Van_Boshuizenstraat	5107	Gondel	2	1269.33	1	
5116	Uilenstede	5107	Gondel	2	1044.36	1	
5115	Kronenburg	5107	Gondel	1	1100.67	1	
5114	Zonnestein	5107	Gondel	3	731.032	1	
5113	Onderuit	5107	Gondel	1	789.32	1	
5112	Oranjebaan	5107	Gondel	5	743.417	1	
5111	Amstelveen_centrum	5107	Gondel	6	585.563	1	
5110	Ouderkerkerlaan	5107	Gondel	15	524.035	1	
5109	Sportlaan	5107	Gondel	2	419.499	1	
5104	Poortwachter	5107	Gondel	1	308.089	1	
5102	Sacharovlaan	5107	Gondel	3	637.88	1	
5101	Westwijk	5107	Gondel	3	621.65	1	
5126	Centraal_Station	5106	Meent	13	2930.69	1	
5125	Nieuwmarkt	5106	Meent	3	3018.9	1	
5124	Waterlooplein	5106	Meent	9	2767.43	1	
5123	Weesperplein	5106	Meent	12	2661.21	1	
5122	Wibautstraat	5106	Meent	3	2733.85	1	
5121	Amstelstation	5106	Meent	9	2399.32	1	
5120	Spaklerweg	5106	Meent	1	2339.05	1	
5014	Station_Duivendrecht	5106	Meent	1	2610.43	2	
5017	Bullewijk	5106	Meent	1	3054.43	2	
5306	Venserpolder	5106	Meent	1	3013.18	2	
5304	Verrijn_Stuartweg	5106	Meent	1	3210.96	2	
5012	Overamstel	5106	Meent	7	2049.95	1	
5011	Station_RAI	5106	Meent	5	1919.18	1	
5010	Station_Zuid	5106	Meent	6	1736.75	1	
5008	Henk_Sneevlietweg	5106	Meent	4	2279.54	2	
5006	Station_Lelylaan	5106	Meent	3	2657.84	2	
5004	Jan_van_Galenstraat	5106	Meent	3	2814.07	2	
5003	Burg_De_Vlugtlaan	5106	Meent	3	2986.58	2	
5002	Station_Sloterdijk	5106	Meent	3	3350.56	2	
5119	De_Boelelaan/VU	5106	Meent	9	1561.29	1	
5118	A.J._Ernststraat	5106	Meent	6	1400.33	1	
5116	Uilenstede	5106	Meent	2	1235.46	1	
5115	Kronenburg	5106	Meent	1	920.784	1	
5114	Zonnestein	5106	Meent	2	853.938	1	
5112	Oranjebaan	5106	Meent	2	608.198	1	
5111	Amstelveen_centrum	5106	Meent	3	622.731	1	
5110	Ouderkerkerlaan	5106	Meent	5	475.506	1	
5109	Sportlaan	5106	Meent	4	494.347	1	
5107	Gondel	5106	Meent	2	298.476	1	
5105	Brink	5106	Meent	1	409.777	1	
5104	Poortwachter	5106	Meent	6	294.413	1	
5103	Spinnerij	5106	Meent	1	398.367	1	
5102	Sacharovlaan	5106	Meent	3	510.281	1	
5101	Westwijk	5106	Meent	6	572.488	1	
5126	Centraal_Station	5105	Brink	3	2973.64	1	
5125	Nieuwmarkt	5105	Brink	5	3013.68	1	
5124	Waterlooplein	5105	Brink	5	2837.36	1	
5123	Weesperplein	5105	Brink	9	2760.51	1	
5121	Amstelstation	5105	Brink	8	2475.05	1	
5120	Spaklerweg	5105	Brink	2	2369.75	1	
5017	Bullewijk	5105	Brink	1	3259.47	2	
5018	Station_Holendrecht	5105	Brink	2	2803.82	2	
5012	Overamstel	5105	Brink	3	2085.69	1	
5011	Station_RAI	5105	Brink	5	2173.6	1	
5010	Station_Zuid	5105	Brink	8	1824.64	1	
5006	Station_Lelylaan	5105	Brink	2	2796.31	2	
5002	Station_Sloterdijk	5105	Brink	5	3242.18	2	
5001	Isolatorweg	5105	Brink	2	3632.75	2	
5119	De_Boelelaan/VU	5105	Brink	9	1649.51	1	
5118	A.J._Ernststraat	5105	Brink	5	1355.49	1	
5117	Van_Boshuizenstraat	5105	Brink	2	1267.88	1	
5116	Uilenstede	5105	Brink	1	1348.57	1	
5111	Amstelveen_centrum	5105	Brink	2	727.764	1	
5110	Ouderkerkerlaan	5105	Brink	2	802.248	1	
5109	Sportlaan	5105	Brink	2	368.267	1	
5107	Gondel	5105	Brink	1	271.607	1	
5106	Meent	5105	Brink	1	143.819	1	
5103	Spinnerij	5105	Brink	1	365.813	1	
5101	Westwijk	5105	Brink	3	564.701	1	
5126	Centraal_Station	5104	Poortwachter	16	3130.64	1	
5125	Nieuwmarkt	5104	Poortwachter	4	2991.08	1	
5124	Waterlooplein	5104	Poortwachter	11	3123.98	1	
5123	Weesperplein	5104	Poortwachter	40	2883.23	1	
5122	Wibautstraat	5104	Poortwachter	11	2713.98	1	
5121	Amstelstation	5104	Poortwachter	17	2587.91	1	
5120	Spaklerweg	5104	Poortwachter	7	2436.06	1	
5018	Station_Holendrecht	5104	Poortwachter	1	3066.26	2	
5304	Verrijn_Stuartweg	5104	Poortwachter	3	3817.09	2	
5011	Station_RAI	5104	Poortwachter	14	2186.06	1	
5010	Station_Zuid	5104	Poortwachter	13	1925.4	1	
5008	Henk_Sneevlietweg	5104	Poortwachter	1	2536.87	2	
5006	Station_Lelylaan	5104	Poortwachter	0	-nan(ind)	-nan(ind)	
5005	Postjesweg	5104	Poortwachter	1	2964.98	2	
5004	Jan_van_Galenstraat	5104	Poortwachter	3	2971.87	2	
5003	Burg_De_Vlugtlaan	5104	Poortwachter	1	3378.5	2	
5002	Station_Sloterdijk	5104	Poortwachter	3	3541.28	2	
5119	De_Boelelaan/VU	5104	Poortwachter	19	1810.23	1	
5118	A.J._Ernststraat	5104	Poortwachter	8	1556.5	1	
5117	Van_Boshuizenstraat	5104	Poortwachter	1	1584.69	1	
5116	Uilenstede	5104	Poortwachter	2	1303.14	1	
5115	Kronenburg	5104	Poortwachter	5	1272.93	1	
5114	Zonnestein	5104	Poortwachter	2	1154	1	
5112	Oranjebaan	5104	Poortwachter	1	909.974	1	
5111	Amstelveen_centrum	5104	Poortwachter	1	1079.84	1	
5110	Ouderkerkerlaan	5104	Poortwachter	6	788.704	1	
5109	Sportlaan	5104	Poortwachter	1	704.428	1	
5107	Gondel	5104	Poortwachter	1	570.49	1	
5106	Meent	5104	Poortwachter	1	717.751	1	
5103	Spinnerij	5104	Poortwachter	1	342.78	1	
5102	Sacharovlaan	5104	Poortwachter	4	375.543	1	
5101	Westwijk	5104	Poortwachter	10	475.387	1	
5126	Centraal_Station	5103	Spinnerij	2	3377.75	1	
5125	Nieuwmarkt	5103	Spinnerij	3	3210.94	1	
5124	Waterlooplein	5103	Spinnerij	4	3170.48	1	
5123	Weesperplein	5103	Spinnerij	5	3085.36	1	
5122	Wibautstraat	5103	Spinnerij	1	2898.94	1	
5121	Amstelstation	5103	Spinnerij	1	2827.55	1	
5120	Spaklerweg	5103	Spinnerij	3	2630.37	1	
5010	Station_Zuid	5103	Spinnerij	4	2263.15	1	
5006	Station_Lelylaan	5103	Spinnerij	1	3045.97	2	
5002	Station_Sloterdijk	5103	Spinnerij	1	3699.67	2	
5119	De_Boelelaan/VU	5103	Spinnerij	7	1824.8	1	
5118	A.J._Ernststraat	5103	Spinnerij	4	1811.3	1	
5114	Zonnestein	5103	Spinnerij	2	1220.16	1	
5111	Amstelveen_centrum	5103	Spinnerij	4	997.65	1	
5110	Ouderkerkerlaan	5103	Spinnerij	2	1214.33	1	
5109	Sportlaan	5103	Spinnerij	1	894.39	1	
5105	Brink	5103	Spinnerij	1	528.958	1	
5101	Westwijk	5103	Spinnerij	2	332.819	1	
5126	Centraal_Station	5102	Sacharovlaan	31	3376.69	1	
5125	Nieuwmarkt	5102	Sacharovlaan	19	3324.84	1	
5124	Waterlooplein	5102	Sacharovlaan	16	3281.66	1	
5123	Weesperplein	5102	Sacharovlaan	44	3087.32	1	
5122	Wibautstraat	5102	Sacharovlaan	9	2885	1	
5121	Amstelstation	5102	Sacharovlaan	37	2885.68	1	
5120	Spaklerweg	5102	Sacharovlaan	6	2756.93	1	
5013	Van_der_Madeweg	5102	Sacharovlaan	1	2964.04	2	
5016	Station_Bijlmer_ArenA	5102	Sacharovlaan	1	3197.03	2	
5018	Station_Holendrecht	5102	Sacharovlaan	1	3352.27	2	
5306	Venserpolder	5102	Sacharovlaan	1	4113.52	2	
5305	Station_Diemen-Zuid	5102	Sacharovlaan	1	4072.24	2	
5304	Verrijn_Stuartweg	5102	Sacharovlaan	2	3998.33	2	
5303	Station_Ganzenhoef	5102	Sacharovlaan	1	3664.6	2	
5012	Overamstel	5102	Sacharovlaan	3	2570.94	1	
5011	Station_RAI	5102	Sacharovlaan	19	2359.01	1	
5010	Station_Zuid	5102	Sacharovlaan	18	2165.71	1	
5008	Henk_Sneevlietweg	5102	Sacharovlaan	3	3040.47	2	
5006	Station_Lelylaan	5102	Sacharovlaan	2	3134.9	2	
5004	Jan_van_Galenstraat	5102	Sacharovlaan	1	3772.78	2	
5003	Burg_De_Vlugtlaan	5102	Sacharovlaan	4	3657.82	2	
5002	Station_Sloterdijk	5102	Sacharovlaan	10	3606.59	2	
5119	De_Boelelaan/VU	5102	Sacharovlaan	37	1962.86	1	
5118	A.J._Ernststraat	5102	Sacharovlaan	14	1789.21	1	
5117	Van_Boshuizenstraat	5102	Sacharovlaan	5	1736.28	1	
5116	Uilenstede	5102	Sacharovlaan	5	1615.58	1	
5115	Kronenburg	5102	Sacharovlaan	2	1378.39	1	
5114	Zonnestein	5102	Sacharovlaan	1	1536.16	1	
5113	Onderuit	5102	Sacharovlaan	1	1089.34	1	
5112	Oranjebaan	5102	Sacharovlaan	1	1205.69	1	
5111	Amstelveen_centrum	5102	Sacharovlaan	4	1199.59	1	
5110	Ouderkerkerlaan	5102	Sacharovlaan	15	1028.57	1	
5109	Sportlaan	5102	Sacharovlaan	11	923.732	1	
5107	Gondel	5102	Sacharovlaan	2	745.901	1	
5106	Meent	5102	Sacharovlaan	1	712.428	1	
5104	Poortwachter	5102	Sacharovlaan	9	511.309	1	
5103	Spinnerij	5102	Sacharovlaan	3	234.376	1	
5101	Westwijk	5102	Sacharovlaan	16	268.391	1	
5126	Centraal_Station	5101	Westwijk	41	3484.39	1	
5125	Nieuwmarkt	5101	Westwijk	29	3485.57	1	
5124	Waterlooplein	5101	Westwijk	26	3316.6	1	
5123	Weesperplein	5101	Westwijk	45	3205.28	1	
5122	Wibautstraat	5101	Westwijk	21	3054.95	1	
5121	Amstelstation	5101	Westwijk	29	2970.16	1	
5120	Spaklerweg	5101	Westwijk	3	2874.41	1	
5013	Van_der_Madeweg	5101	Westwijk	1	2720.43	2	
5014	Station_Duivendrecht	5101	Westwijk	22	2994.03	2	
5015	Strandvliet	5101	Westwijk	19	3157.25	2	
5016	Station_Bijlmer_ArenA	5101	Westwijk	123	3180.31	2	
5017	Bullewijk	5101	Westwijk	23	3360.57	2	
5018	Station_Holendrecht	5101	Westwijk	34	3445.66	2	
5019	Reigersbos	5101	Westwijk	9	3370.98	2	
5306	Venserpolder	5101	Westwijk	1	4353.92	2	
5305	Station_Diemen-Zuid	5101	Westwijk	1	3831.61	2	
5011	Station_RAI	5101	Westwijk	14	2449.55	1	
5010	Station_Zuid	5101	Westwijk	32	2263.34	1	
5009	Amstelreenseweg	5101	Westwijk	11	2728.22	2	
5008	Henk_Sneevlietweg	5101	Westwijk	9	3168.35	2	
5006	Station_Lelylaan	5101	Westwijk	12	3167.77	2	
5005	Postjesweg	5101	Westwijk	5	3190.59	2	
5004	Jan_van_Galenstraat	5101	Westwijk	4	3730.35	2	
5003	Burg_De_Vlugtlaan	5101	Westwijk	8	3702.26	2	
5002	Station_Sloterdijk	5101	Westwijk	12	3676.21	2	
5001	Isolatorweg	5101	Westwijk	2	3532.89	2	
5117	Van_Boshuizenstraat	5101	Westwijk	3	1756.21	1	
5112	Oranjebaan	5101	Westwijk	1	1286.89	1	
5111	Amstelveen_centrum	5101	Westwijk	1	1189.41	1	
5102	Sacharovlaan	5101	Westwijk	2	222.594	1	
