244	{	10425.2	10425.2	10452.6	10570.2	10570.2	}	{5125	5125	5125	5126	5126	}
245	{	10438.2	10438.2	10452.6	10570.2	10570.2	}	{5125	5125	5125	5126	5126	}
246	{	10443.7	10443.7	10452.6	10570.2	10570.2	}	{5125	5125	5125	5126	5126	}
247	{	10446.9	10446.9	10452.6	10570.2	10570.2	}	{5125	5125	5125	5126	5126	}
248	{	10462.8	10462.8	10592.6	10708.8	10708.8	}	{5125	5125	5125	5126	5126	}
249	{	10462.9	10462.9	10592.6	10708.8	10708.8	}	{5125	5125	5125	5126	5126	}
250	{	10572.4	10572.4	10592.6	10708.8	10708.8	}	{5125	5125	5125	5126	5126	}
251	{	10598.6	10598.6	10866.8	10983.7	10983.7	}	{5125	5125	5125	5126	5126	}
252	{	10625.5	10625.5	10866.8	10983.7	10983.7	}	{5125	5125	5125	5126	5126	}
253	{	10634.8	10634.8	10866.8	10983.7	10983.7	}	{5125	5125	5125	5126	5126	}
254	{	10642.5	10642.5	10866.8	10983.7	10983.7	}	{5125	5125	5125	5126	5126	}
255	{	10688.8	10688.8	10866.8	10983.7	10983.7	}	{5125	5125	5125	5126	5126	}
256	{	10700.3	10700.3	10866.8	10983.7	10983.7	}	{5125	5125	5125	5126	5126	}
257	{	10723.3	10723.3	10866.8	10983.7	10983.7	}	{5125	5125	5125	5126	5126	}
258	{	10725.3	10725.3	10866.8	10983.7	10983.7	}	{5125	5125	5125	5126	5126	}
259	{	10726	10726	10866.8	10983.7	10983.7	}	{5125	5125	5125	5126	5126	}
260	{	10750.8	10750.8	10866.8	10983.7	10983.7	}	{5125	5125	5125	5126	5126	}
261	{	10756	10756	10866.8	10983.7	10983.7	}	{5125	5125	5125	5126	5126	}
262	{	10798.2	10798.2	10866.8	10983.7	10983.7	}	{5125	5125	5125	5126	5126	}
263	{	10798.5	10798.5	10866.8	10983.7	10983.7	}	{5125	5125	5125	5126	5126	}
264	{	3603.71	3603.71	3774.16	3947.6	3947.6	}	{5124	5124	5124	5126	5126	}
265	{	3609.57	3609.57	3774.16	3947.6	3947.6	}	{5124	5124	5124	5126	5126	}
266	{	3622.19	3622.19	3774.16	3947.6	3947.6	}	{5124	5124	5124	5126	5126	}
267	{	3634.11	3634.11	3774.16	3947.6	3947.6	}	{5124	5124	5124	5126	5126	}
268	{	3643.62	3643.62	3774.16	3947.6	3947.6	}	{5124	5124	5124	5126	5126	}
269	{	3657.58	3657.58	3774.16	3947.6	3947.6	}	{5124	5124	5124	5126	5126	}
270	{	3680.07	3680.07	3774.16	3947.6	3947.6	}	{5124	5124	5124	5126	5126	}
271	{	3691.08	3691.08	3774.16	3947.6	3947.6	}	{5124	5124	5124	5126	5126	}
272	{	3711.03	3711.03	3774.16	3947.6	3947.6	}	{5124	5124	5124	5126	5126	}
273	{	3720.3	3720.3	3774.16	3947.6	3947.6	}	{5124	5124	5124	5126	5126	}
274	{	3721.13	3721.13	3774.16	3947.6	3947.6	}	{5124	5124	5124	5126	5126	}
275	{	3722.84	3722.84	3774.16	3947.6	3947.6	}	{5124	5124	5124	5126	5126	}
276	{	3730.45	3730.45	3774.16	3947.6	3947.6	}	{5124	5124	5124	5126	5126	}
277	{	3731.94	3731.94	3774.16	3947.6	3947.6	}	{5124	5124	5124	5126	5126	}
278	{	3732.19	3732.19	3774.16	3947.6	3947.6	}	{5124	5124	5124	5126	5126	}
279	{	3738.76	3738.76	3774.16	3947.6	3947.6	}	{5124	5124	5124	5126	5126	}
280	{	3757.07	3757.07	3774.16	3947.6	3947.6	}	{5124	5124	5124	5126	5126	}
281	{	3760.72	3760.72	3774.16	3947.6	3947.6	}	{5124	5124	5124	5126	5126	}
282	{	3776.62	3776.62	4045.26	4220.3	4220.3	}	{5124	5124	5124	5126	5126	}
283	{	3793.97	3793.97	4045.26	4220.3	4220.3	}	{5124	5124	5124	5126	5126	}
284	{	3801.36	3801.36	4045.26	4220.3	4220.3	}	{5124	5124	5124	5126	5126	}
285	{	3807.79	3807.79	4045.26	4220.3	4220.3	}	{5124	5124	5124	5126	5126	}
286	{	3830.29	3830.29	4045.26	4220.3	4220.3	}	{5124	5124	5124	5126	5126	}
287	{	3830.72	3830.72	4045.26	4220.3	4220.3	}	{5124	5124	5124	5126	5126	}
